accession,serotype,genotype,continent,country-code,country,region,sub-location1,sub-location2,lat,long,isolation-date
FM210218,2,AA,Southeast-Asia,VNM,Vietnam,,South,,,,2002
FM210226,2,AA,Southeast-Asia,VNM,Vietnam,,South,,,,2002
FM210227,2,AA,Southeast-Asia,VNM,Vietnam,,South,,,,2002
EU482778,2,AA,Southeast-Asia,VNM,Vietnam,,South,,,,2003
EU482779,2,AA,Southeast-Asia,VNM,Vietnam,,South,,,,2003
EU482780,2,AA,Southeast-Asia,VNM,Vietnam,,South,,,,2003
EU482781,2,AA,Southeast-Asia,VNM,Vietnam,,South,,,,2003
EU482783,2,AA,Southeast-Asia,VNM,Vietnam,,South,,,,2003
EU482785,2,AA,Southeast-Asia,VNM,Vietnam,,South,,,,2003
EU482787,2,AA,Southeast-Asia,VNM,Vietnam,,South,,,,2003
EU482788,2,AA,Southeast-Asia,VNM,Vietnam,,South,,,,2003
FM210203,2,AA,Southeast-Asia,VNM,Vietnam,,South,,,,2003
FM210204,2,AA,Southeast-Asia,VNM,Vietnam,,South,,,,2003
FM210208,2,AA,Southeast-Asia,VNM,Vietnam,,South,,,,2003
FM210209,2,AA,Southeast-Asia,VNM,Vietnam,,South,,,,2003
FM210210,2,AA,Southeast-Asia,VNM,Vietnam,,South,,,,2003
FM210212,2,AA,Southeast-Asia,VNM,Vietnam,,South,,,,2003
FM210219,2,AA,Southeast-Asia,VNM,Vietnam,,South,,,,2003
FM210220,2,AA,Southeast-Asia,VNM,Vietnam,,South,,,,2003
FM210221,2,AA,Southeast-Asia,VNM,Vietnam,,South,,,,2003
FM210223,2,AA,Southeast-Asia,VNM,Vietnam,,South,,,,2003
FM210228,2,AA,Southeast-Asia,VNM,Vietnam,,South,,,,2003
FM210229,2,AA,Southeast-Asia,VNM,Vietnam,,South,,,,2003
FM210230,2,AA,Southeast-Asia,VNM,Vietnam,,South,,,,2003
FM210237,2,AA,Southeast-Asia,VNM,Vietnam,,South,,,,2003
FM210202,2,AA,Southeast-Asia,VNM,Vietnam,,South,,,,2004
FM210222,2,AA,Southeast-Asia,VNM,Vietnam,,South,,,,2004
FM210232,2,AA,Southeast-Asia,VNM,Vietnam,,South,,,,2004
FM210234,2,AA,Southeast-Asia,VNM,Vietnam,,South,,,,2004
FM210236,2,AA,Southeast-Asia,VNM,Vietnam,,South,,,,2004
FM210239,2,AA,Southeast-Asia,VNM,Vietnam,,South,,,,2004
FM210241,2,AA,Southeast-Asia,VNM,Vietnam,,South,,,,2004
FM210243,2,AA,Southeast-Asia,VNM,Vietnam,,South,,,,2004
FM210244,2,AA,Southeast-Asia,VNM,Vietnam,,South,,,,2004
FM210213,2,AA,Southeast-Asia,VNM,Vietnam,,South,,,,2005
FM210235,2,AA,Southeast-Asia,VNM,Vietnam,,South,,,,2005
EU482449,2,AA,Southeast-Asia,VNM,Vietnam,,South,,,,2006
EU482648,2,AA,Southeast-Asia,VNM,Vietnam,,South,,,,2006
EU482660,2,AA,Southeast-Asia,VNM,Vietnam,,South,,,,2006
EU482662,2,AA,Southeast-Asia,VNM,Vietnam,,South,,,,2006
EU482664,2,AA,Southeast-Asia,VNM,Vietnam,,South,,,,2006
EU482666,2,AA,Southeast-Asia,VNM,Vietnam,,South,,,,2006
GQ868603,2,AA,Caribbean ,VIR,"Virgin Islands, U.S.",,Saint-john,,,,1987
FJ898450,2,AA,Caribbean ,VIR,"Virgin Islands, U.S.",,Saint-thomas,,,,1990
FJ898453,2,AA,Caribbean ,VIR,"Virgin Islands, U.S.",,Saint-croix,,,,2005
KF921930,2,AI,Southeast-Asia,KHM,Cambodia,,Php,,,,2002
FJ639704,2,AI,Southeast-Asia,KHM,Cambodia,,Kch,,,,2003
FJ639705,2,AI,Southeast-Asia,KHM,Cambodia,,Tak,,,,2003
GQ868620,2,AI,Southeast-Asia,KHM,Cambodia,,Kch,,,,2003
GQ868621,2,AI,Southeast-Asia,KHM,Cambodia,,Srp,,,,2003
GQ868622,2,AI,Southeast-Asia,KHM,Cambodia,,Tak,,,,2003
FJ639706,2,AI,Southeast-Asia,KHM,Cambodia,,Php,,,,2004
FJ639707,2,AI,Southeast-Asia,KHM,Cambodia,,Php,,,,2004
FJ639708,2,AI,Southeast-Asia,KHM,Cambodia,,Srp,,,,2005
FJ639709,2,AI,Southeast-Asia,KHM,Cambodia,,Tak,,,,2005
FJ639710,2,AI,Southeast-Asia,KHM,Cambodia,,Php,,,,2005
FJ639711,2,AI,Southeast-Asia,KHM,Cambodia,,Php,,,,2005
GQ868623,2,AI,Southeast-Asia,KHM,Cambodia,,BTB,,,,2005
FJ639717,2,AI,Southeast-Asia,KHM,Cambodia,,Kch,,,,2007
GQ868624,2,AI,Southeast-Asia,KHM,Cambodia,,BTB,,,,2007
GU131896,2,AI,Southeast-Asia,KHM,Cambodia,,KHC,,,,2007
GU131897,2,AI,Southeast-Asia,KHM,Cambodia,,KHC,,,,2007
GU131927,2,AI,Southeast-Asia,KHM,Cambodia,,KHC,,,,2007
JN368476,2,AI,Southeast-Asia,KHM,Cambodia,,Kch,,,,2007
FJ639718,2,AI,Southeast-Asia,KHM,Cambodia,,Prv,,,,2008
GQ868625,2,AI,Southeast-Asia,KHM,Cambodia,,Php,,,,2008
GQ868631,2,AI,Southeast-Asia,KHM,Cambodia,,Tak,,,,2008
GQ868638,2,AI,Southeast-Asia,KHM,Cambodia,,Kch,,,,2008
GU131898,2,AI,Southeast-Asia,KHM,Cambodia,,KHC,,,,2008
GU131899,2,AI,Southeast-Asia,KHM,Cambodia,,KHC,,,,2008
GU131900,2,AI,Southeast-Asia,KHM,Cambodia,,KHC,,,,2008
GU131901,2,AI,Southeast-Asia,KHM,Cambodia,,KHC,,,,2008
GU131902,2,AI,Southeast-Asia,KHM,Cambodia,,KHC,,,,2008
GU131924,2,AI,Southeast-Asia,KHM,Cambodia,,KHC,,,,2008
GU131928,2,AI,Southeast-Asia,KHM,Cambodia,,KHC,,,,2008
GU131929,2,AI,Southeast-Asia,KHM,Cambodia,,KHC,,,,2008
GU131930,2,AI,Southeast-Asia,KHM,Cambodia,,KHC,,,,2008
GU131931,2,AI,Southeast-Asia,KHM,Cambodia,,KHC,,,,2008
GU131932,2,AI,Southeast-Asia,KHM,Cambodia,,KHC,,,,2008
JF730045,2,AI,Southeast-Asia,KHM,Cambodia,,Kch,,,,2008
JF730046,2,AI,Southeast-Asia,KHM,Cambodia,,Kch,,,,2008
JF730047,2,AI,Southeast-Asia,KHM,Cambodia,,Kch,,,,2008
JF730048,2,AI,Southeast-Asia,KHM,Cambodia,,Kch,,,,2008
KF955399,2,AI,Southeast-Asia,KHM,Cambodia,,BTB,,,,2008
KF955401,2,AI,Southeast-Asia,KHM,Cambodia,,Kch,,,,2008
KF955402,2,AI,Southeast-Asia,KHM,Cambodia,,Kch,,,,2008
FJ196851,2,AI,East-Asia,CHN,China,,Guangdong,,,,1998
KC964095,2,AI,East-Asia,CHN,China,,Guangdong,,,,1998
MF459663,2,AI,East-Asia,CHN,China,,,,,,2013-09-09
KY849752,2,AI,Southeast-Asia,LAO,Laos,,Luang-Namtha,,,,2008-09-07
KY849759,2,AI,Southeast-Asia,LAO,Laos,,Luang-Namtha,,,,2008-12-06
KY849753,2,AI,Southeast-Asia,LAO,Laos,,Luang-Namtha,,,,2009-04-06
KY849754,2,AI,Southeast-Asia,LAO,Laos,,Luang-Namtha,,,,2009-06-23
KY849756,2,AI,Southeast-Asia,LAO,Laos,,Luang-Namtha,,,,2009-09-02
KY849764,2,AI,Southeast-Asia,LAO,Laos,,,,,,2009-09-07
KY849757,2,AI,Southeast-Asia,LAO,Laos,,Luang-Namtha,,,,2009-09-25
KY849758,2,AI,Southeast-Asia,LAO,Laos,,Luang-Namtha,,,,2009-10-14
KY849765,2,AI,Southeast-Asia,LAO,Laos,,,,,,2009-11-06
KY849760,2,AI,Southeast-Asia,LAO,Laos,,Luang-Namtha,,,,2009-11-09
KY849766,2,AI,Southeast-Asia,LAO,Laos,,,,,,2010-04-29
KY849755,2,AI,Southeast-Asia,LAO,Laos,,Luang-Namtha,,,,2010-06-29
KY849767,2,AI,Southeast-Asia,LAO,Laos,,,,,,2010-07-26
KY849768,2,AI,Southeast-Asia,LAO,Laos,,Vientiane,,,,2010-08-13
KY849763,2,AI,Southeast-Asia,LAO,Laos,,,,,,2010-09-30
GQ868591,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,1964
AJ487271,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,1974
DQ181806,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,1974
GU289914,2,AI,Southeast-Asia,THA,Thailand,,,,,,1974
DQ181805,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,1979
DQ181804,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,1984
DQ181803,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,1985
DQ181802,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,1988
EU687246,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,1994
EU726767,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,1994
GQ868542,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,1994
DQ181800,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,1995
GQ868543,2,AI,Southeast-Asia,THA,Thailand,,Kamphaeng-phet,,,,1995
KY586661,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,1995
KY586664,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,1995
KY586666,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,1995
KY586673,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,1995
KY586674,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,1995
KY586675,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,1995
KY586689,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,1995
KY586693,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,1995
KY586694,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,1995
FJ906957,2,AI,Southeast-Asia,THA,Thailand,,,,,,1996
FJ906958,2,AI,Southeast-Asia,THA,Thailand,,,,,,1996
GQ868544,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,1996
GQ868545,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,1996
DQ181799,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,1998
KY586651,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,1998
KY586656,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,1998
KY586657,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,1998
KY586658,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,1998
KY586659,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,1998
KY586660,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,1998
KY586662,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,1998
KY586663,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,1998
KY586665,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,1998
KY586670,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,1998
KY586676,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,1998
KY586684,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,1998
KY586687,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,1998
KY586688,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,1998
KY586691,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,1998
DQ181798,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,1999
KY586690,2,AI,Southeast-Asia,THA,Thailand,,,,,,1999
KY586608,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2000
KY586609,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2000
KY586610,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2000
KY586617,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2000
KY586618,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2000
KY586619,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2000
KY586639,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2000
KY586644,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2000
KY586654,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2000
KY586669,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2000
KY586671,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2000
KY586672,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2000
KY586680,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2000
KY586682,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2000
KY586683,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2000
KY586686,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2000
DQ181797,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2001
FJ639828,2,AI,Southeast-Asia,THA,Thailand,,Kampheange-phet,,,,2001
FJ639829,2,AI,Southeast-Asia,THA,Thailand,,Kampheange-phet,,,,2001
FJ639830,2,AI,Southeast-Asia,THA,Thailand,,Kampheange-phet,,,,2001
FJ639831,2,AI,Southeast-Asia,THA,Thailand,,Kampheange-phet,,,,2001
FJ639832,2,AI,Southeast-Asia,THA,Thailand,,Kampheange-phet,,,,2001
FJ687434,2,AI,Southeast-Asia,THA,Thailand,,Kampheange-phet,,,,2001
FJ687435,2,AI,Southeast-Asia,THA,Thailand,,Kampheange-phet,,,,2001
FJ687436,2,AI,Southeast-Asia,THA,Thailand,,Kampheange-phet,,,,2001
FJ687437,2,AI,Southeast-Asia,THA,Thailand,,Kampheange-phet,,,,2001
FJ687438,2,AI,Southeast-Asia,THA,Thailand,,Kampheange-phet,,,,2001
FJ687439,2,AI,Southeast-Asia,THA,Thailand,,Kampheange-phet,,,,2001
FJ687440,2,AI,Southeast-Asia,THA,Thailand,,Kampheange-phet,,,,2001
FJ687441,2,AI,Southeast-Asia,THA,Thailand,,Kampheange-phet,,,,2001
FJ687442,2,AI,Southeast-Asia,THA,Thailand,,Kampheange-phet,,,,2001
FJ687443,2,AI,Southeast-Asia,THA,Thailand,,Kampheange-phet,,,,2001
FJ687444,2,AI,Southeast-Asia,THA,Thailand,,Kampheange-phet,,,,2001
FJ687445,2,AI,Southeast-Asia,THA,Thailand,,Kampheange-phet,,,,2001
FJ687446,2,AI,Southeast-Asia,THA,Thailand,,Kampheange-phet,,,,2001
FJ687447,2,AI,Southeast-Asia,THA,Thailand,,Kampheange-phet,,,,2001
FJ744710,2,AI,Southeast-Asia,THA,Thailand,,Kampheange-phet,,,,2001
FJ744711,2,AI,Southeast-Asia,THA,Thailand,,Kampheange-phet,,,,2001
FJ744712,2,AI,Southeast-Asia,THA,Thailand,,Kampheange-phet,,,,2001
FJ744713,2,AI,Southeast-Asia,THA,Thailand,,Kampheange-phet,,,,2001
FJ744714,2,AI,Southeast-Asia,THA,Thailand,,Kampheange-phet,,,,2001
FJ744715,2,AI,Southeast-Asia,THA,Thailand,,Kampheange-phet,,,,2001
FJ744716,2,AI,Southeast-Asia,THA,Thailand,,Kampheange-phet,,,,2001
FJ744717,2,AI,Southeast-Asia,THA,Thailand,,Kampheange-phet,,,,2001
FJ744718,2,AI,Southeast-Asia,THA,Thailand,,Kampheange-phet,,,,2001
FJ744719,2,AI,Southeast-Asia,THA,Thailand,,Kampheange-phet,,,,2001
FJ744720,2,AI,Southeast-Asia,THA,Thailand,,Kampheange-phet,,,,2001
FJ744721,2,AI,Southeast-Asia,THA,Thailand,,Kampheange-phet,,,,2001
FJ744722,2,AI,Southeast-Asia,THA,Thailand,,Kampheange-phet,,,,2001
FJ744723,2,AI,Southeast-Asia,THA,Thailand,,Kampheange-phet,,,,2001
FJ744724,2,AI,Southeast-Asia,THA,Thailand,,Kampheange-phet,,,,2001
FJ744725,2,AI,Southeast-Asia,THA,Thailand,,Kampheange-phet,,,,2001
FJ810409,2,AI,Southeast-Asia,THA,Thailand,,Kampheange-phet,,,,2001
FJ810410,2,AI,Southeast-Asia,THA,Thailand,,Kampheange-phet,,,,2001
FJ810411,2,AI,Southeast-Asia,THA,Thailand,,Kampheange-phet,,,,2001
FJ810412,2,AI,Southeast-Asia,THA,Thailand,,Kampheange-phet,,,,2001
GU131886,2,AI,Southeast-Asia,THA,Thailand,,Kampheange-Phet,,,,2001
KY586552,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2001
KY586554,2,AI,Southeast-Asia,THA,Thailand,,,,,,2001
KY586574,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2001
KY586576,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2001
KY586578,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2001
KY586579,2,AI,Southeast-Asia,THA,Thailand,,,,,,2001
KY586580,2,AI,Southeast-Asia,THA,Thailand,,,,,,2001
KY586607,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2001
KY586635,2,AI,Southeast-Asia,THA,Thailand,,,,,,2001
KY586637,2,AI,Southeast-Asia,THA,Thailand,,,,,,2001
KY586638,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2001
KY586641,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2001
KY586643,2,AI,Southeast-Asia,THA,Thailand,,,,,,2001
KY586645,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2001
KY586646,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2001
KY586647,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2001
KY586648,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2001
KY586649,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2001
KY586650,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2001
KY586653,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2001
KY586655,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2001
KY586667,2,AI,Southeast-Asia,THA,Thailand,,,,,,2001
KY586668,2,AI,Southeast-Asia,THA,Thailand,,,,,,2001
KY586679,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2001
KY586681,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2001
KY586692,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2001
KY586699,2,AI,Southeast-Asia,THA,Thailand,,,,,,2001
KY586550,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2002
KY586551,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2002
KY586553,2,AI,Southeast-Asia,THA,Thailand,,,,,,2002
KY586555,2,AI,Southeast-Asia,THA,Thailand,,,,,,2002
KY586556,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2002
KY586560,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2002
KY586573,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2002
KY586577,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2002
KY586588,2,AI,Southeast-Asia,THA,Thailand,,,,,,2002
KY586591,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2002
KY586593,2,AI,Southeast-Asia,THA,Thailand,,,,,,2002
KY586594,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2002
KY586603,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2002
KY586604,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2002
KY586606,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2002
KY586611,2,AI,Southeast-Asia,THA,Thailand,,,,,,2002
KY586616,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2002
KY586631,2,AI,Southeast-Asia,THA,Thailand,,,,,,2002
KY586634,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2002
KY586677,2,AI,Southeast-Asia,THA,Thailand,,,,,,2002
KY586678,2,AI,Southeast-Asia,THA,Thailand,,,,,,2002
FJ898452,2,AI,Southeast-Asia,THA,Thailand,,,,,,2003
KY586547,2,AI,Southeast-Asia,THA,Thailand,,,,,,2003
KY586549,2,AI,Southeast-Asia,THA,Thailand,,,,,,2003
KY586562,2,AI,Southeast-Asia,THA,Thailand,,,,,,2003
KY586584,2,AI,Southeast-Asia,THA,Thailand,,,,,,2003
KY586615,2,AI,Southeast-Asia,THA,Thailand,,,,,,2003
KY586632,2,AI,Southeast-Asia,THA,Thailand,,,,,,2003
KY586642,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2003
KY586548,2,AI,Southeast-Asia,THA,Thailand,,,,,,2004
KY586557,2,AI,Southeast-Asia,THA,Thailand,,,,,,2004
KY586561,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2004
KY586581,2,AI,Southeast-Asia,THA,Thailand,,,,,,2004
KY586582,2,AI,Southeast-Asia,THA,Thailand,,,,,,2004
KY586583,2,AI,Southeast-Asia,THA,Thailand,,,,,,2004
KY586589,2,AI,Southeast-Asia,THA,Thailand,,,,,,2004
KY586595,2,AI,Southeast-Asia,THA,Thailand,,,,,,2004
KY586598,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2004
KY586599,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2004
KY586600,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2004
KY586601,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2004
KY586602,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2004
KY586605,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2004
KY586612,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2004
KY586613,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2004
KY586614,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2004
KY586636,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2004
KY586640,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2004
KY586696,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2004
KY586697,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2004
KY586698,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2004
KY586566,2,AI,Southeast-Asia,THA,Thailand,,,,,,2005
KY586590,2,AI,Southeast-Asia,THA,Thailand,,,,,,2005
KY586592,2,AI,Southeast-Asia,THA,Thailand,,,,,,2005
KY586695,2,AI,Southeast-Asia,THA,Thailand,,,,,,2005
KY586563,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2006
KY586564,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2006
KY586565,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2006
KY586567,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2006
KY586571,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2006
KY586572,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2006
KY586575,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2006
KY586586,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2006
KY586621,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2006
KY586622,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2006
KY586623,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2006
KY586628,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2006
KY586629,2,AI,Southeast-Asia,THA,Thailand,,,,,,2006
KY586630,2,AI,Southeast-Asia,THA,Thailand,,,,,,2006
KY586633,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2006
KY586652,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2006
KY586685,2,AI,Southeast-Asia,THA,Thailand,,Bangkok,,,,2006
KY586558,2,AI,Southeast-Asia,THA,Thailand,,,,,,2007
KY586570,2,AI,Southeast-Asia,THA,Thailand,,,,,,2007
KY586585,2,AI,Southeast-Asia,THA,Thailand,,,,,,2007
KY586596,2,AI,Southeast-Asia,THA,Thailand,,,,,,2007
KY586620,2,AI,Southeast-Asia,THA,Thailand,,,,,,2007
KY586569,2,AI,Southeast-Asia,THA,Thailand,,,,,,2008
KY586587,2,AI,Southeast-Asia,THA,Thailand,,,,,,2008
KY586624,2,AI,Southeast-Asia,THA,Thailand,,,,,,2008
KY586559,2,AI,Southeast-Asia,THA,Thailand,,,,,,2009
KY586568,2,AI,Southeast-Asia,THA,Thailand,,,,,,2009
KY586597,2,AI,Southeast-Asia,THA,Thailand,,,,,,2009
KY586626,2,AI,Southeast-Asia,THA,Thailand,,,,,,2009
KY586627,2,AI,Southeast-Asia,THA,Thailand,,,,,,2009
KY586625,2,AI,Southeast-Asia,THA,Thailand,,,,,,2010
KU509273,2,AI,Southeast-Asia,THA,Thailand,,,,,,2011
LC410184,2,AI,Southeast-Asia,THA,Thailand,,,,,,2016-09-01
LC410185,2,AI,Southeast-Asia,THA,Thailand,,,,,,2016-11-01
LC410186,2,AI,Southeast-Asia,THA,Thailand,,,,,,2016-12-01
LC410187,2,AI,Southeast-Asia,THA,Thailand,,,,,,2017-01-01
LC410188,2,AI,Southeast-Asia,THA,Thailand,,,,,,2017-02-01
EU482782,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2003
EU482784,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2003
EU482786,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2003
FM210211,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2003
EU482472,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2004
EU482774,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2004
EU482775,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2004
FM210214,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2004
FM210215,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2004
FM210216,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2004
FM210231,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2004
FM210233,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2004
FM210240,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2004
FM210242,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2004
EU482776,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2005
EU482777,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2005
FM210205,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2005
FM210206,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2005
FM210207,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2005
FM210245,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2005
FM210246,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2005
EU482445,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2006
EU482446,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2006
EU482447,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2006
EU482448,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2006
EU482450,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2006
EU482451,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2006
EU482463,2,AI,Southeast-Asia,VNM,Vietnam,,South,,,,2006
