accession,serotype,genotype,continent,country-code,country,region,sub-location1,sub-location2,lat,long,isolation-date
KJ189332,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2008
KJ189333,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2008
KJ189334,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2008
KJ189335,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2008
KJ189336,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2008
KJ189337,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2008
KJ189338,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2008
KJ189339,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2008
KJ189340,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2008
GQ868505,1,V,Central-America,MEX,Mexico,Mexico,Yucatan,,20.6845957,-88.8755669,2007
GU131960,1,V,Central-America,MEX,Mexico,Mexico,Yucatan,,20.6845957,-88.8755669,2007
GQ868500,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
GQ868501,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
GQ868502,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
GQ868503,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
GQ868504,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
GQ868506,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
GQ868507,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
GQ868508,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
GQ868509,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
GQ868510,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
GQ868511,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
GQ868512,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
GQ868513,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
GQ868514,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
GQ868517,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
GQ868518,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
GQ868519,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
GQ868520,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
GQ868521,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
GQ868522,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
GQ868523,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
GQ868524,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
GQ868525,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
GQ868526,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
GQ868527,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
GQ868528,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
GU131961,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
GU131962,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
GU131963,1,V,Central-America,MEX,Mexico,,Yucatan,,,,2007
GU131964,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
GU131965,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
GU131966,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
GU131967,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
GU131968,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
GU131969,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
GU131970,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
GU131971,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
GU131972,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
GU131973,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
GU131976,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
GU131977,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
GU131978,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
GU131979,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
GU131980,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
GU131981,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
HM631855,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
HQ166035,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
HQ166036,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
KF955419,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
KF955420,1,V,Central-America,MEX,Mexico,,Campeche,,,,2007
KF955421,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
KF955422,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
KF955424,1,V,Central-America,MEX,Mexico,,Yucatán,,,,2007
KF955425,1,V,Central-America,MEX,Mexico,,Yucatan,,,,2007
KF955427,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
KF955428,1,V,Central-America,MEX,Mexico,,Yucatan,,,,2007
KF955442,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
KF955443,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
KJ189317,1,V,Central-America,MEX,Mexico,,Yucatan,,,,2007
KJ189318,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
KJ189319,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
KJ189320,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
KJ189321,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
KJ189322,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
KJ189323,1,V,Central-America,MEX,Mexico,,Yucatan,,,,2007
KJ189324,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
KJ189325,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
KJ189326,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
KJ189327,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
KJ189328,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
KJ189329,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
KJ189330,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2007
GQ868498,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2006
GQ868499,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2006
GU131956,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2006
GU131957,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2006
GU131958,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2006
KF955415,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2006
KF955416,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2006
KF955417,1,V,Central-America,MEX,Mexico,,Yucatan,,20.6845957,-88.8755669,2006
AF513110,1,V,,NA,NA,,,,,,2001
KF973454,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2012
KF973455,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2012
KF973456,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2012
KF973457,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2012
KF973458,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2012
KF973461,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2012
KF973463,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2012
KF973464,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2012
KF973465,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2012
KF973466,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2012
KF973467,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2012
KF973468,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2012
KF973469,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2012
KF973470,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2012
KF973471,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2012
KF973472,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2012
KF973473,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2012
KF973474,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2012
KF973475,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2012
KF973453,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2011
KF973459,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2011
KF973460,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2011
KF973462,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2011
JF937635,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2009
JF937644,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2009
JF937645,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2009
JQ287666,1,V,Central-America,NIC,Nicaragua,,NA,,,,2009
FJ547088,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2008
GQ199857,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2008
GQ199858,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2008
GQ199859,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2008
FJ898433,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2007
FJ024479,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2006
FJ547068,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2006
FJ562104,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2006
FJ810419,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2006
JN819403,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2006
EU482615,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2005
EU482616,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2005
EU482617,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2005
EU482618,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2005
EU482619,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2005
EU596502,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2005
EU596503,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2005
EU596504,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2005
FJ024423,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2005
FJ024478,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2005
FJ024480,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2005
FJ024481,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2005
FJ024482,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2005
FJ024483,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2005
FJ024484,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2005
FJ024485,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2005
FJ182002,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2005
FJ410290,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2005
FJ432720,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2005
FJ432721,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2005
FJ547089,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2005
FJ850113,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2005
FJ850114,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2005
FJ873814,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2005
JN819402,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2005
KF955403,1,V,Central-America,NIC,Nicaragua,,,,,,2005
KF955404,1,V,Central-America,NIC,Nicaragua,,Managua,,,,2005
KF955409,1,V,Central-America,NIC,Nicaragua,,NA,,,,2005
EU596501,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2004
FJ898437,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2004
GQ199867,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2004
GQ199872,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2004
GQ199873,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2004
GQ199875,1,V,Central-America,NIC,Nicaragua,CentralAmerica,Managua,,12.1461244,-86.273717,2004
KJ189352,1,V,Caribbean ,PRI,Puerto-Rico,Caribbean ,NA,,18.22141715,-66.41328185,2012
KJ189350,1,V,Caribbean ,PRI,Puerto-Rico,,NA,,18.22141715,-66.41328185,2012
KJ189351,1,V,Caribbean ,PRI,Puerto-Rico,,NA,,18.22141715,-66.41328185,2012
KJ189353,1,V,Caribbean ,PRI,Puerto-Rico,,NA,,18.22141715,-66.41328185,2012
KJ189354,1,V,Caribbean ,PRI,Puerto-Rico,,NA,,18.22141715,-66.41328185,2012
KJ189355,1,V,Caribbean ,PRI,Puerto-Rico,,NA,,18.22141715,-66.41328185,2012
KJ189356,1,V,Caribbean ,PRI,Puerto-Rico,,NA,,18.22141715,-66.41328185,2012
KJ189357,1,V,Caribbean ,PRI,Puerto-Rico,,NA,,18.22141715,-66.41328185,2012
KJ189358,1,V,Caribbean ,PRI,Puerto-Rico,,NA,,18.22141715,-66.41328185,2012
KJ189359,1,V,Caribbean ,PRI,Puerto-Rico,,NA,,18.22141715,-66.41328185,2012
KJ189360,1,V,Caribbean ,PRI,Puerto-Rico,,NA,,18.22141715,-66.41328185,2010
KJ189361,1,V,Caribbean ,PRI,Puerto-Rico,,NA,,18.22141715,-66.41328185,2010
KJ189362,1,V,Caribbean ,PRI,Puerto-Rico,,NA,,18.22141715,-66.41328185,2010
KJ189363,1,V,Caribbean ,PRI,Puerto-Rico,,NA,,18.22141715,-66.41328185,2010
KJ189364,1,V,Caribbean ,PRI,Puerto-Rico,,NA,,18.22141715,-66.41328185,2010
KJ189365,1,V,Caribbean ,PRI,Puerto-Rico,,NA,,18.22141715,-66.41328185,2010
KJ189366,1,V,Caribbean ,PRI,Puerto-Rico,,NA,,18.22141715,-66.41328185,2010
KJ189367,1,V,Caribbean ,PRI,Puerto-Rico,,NA,,18.22141715,-66.41328185,2010
EU482591,1,V,Caribbean ,PRI,Puerto-Rico,,NA,,18.22141715,-66.41328185,2006
FJ205873,1,V,Caribbean ,PRI,Puerto-Rico,Caribbean ,NA,,18.22141715,-66.41328185,1998
EU482567,1,V,Caribbean ,PRI,Puerto-Rico,,NA,,18.22141715,-66.41328185,1998
EU482592,1,V,Caribbean ,PRI,Puerto-Rico,,NA,,18.22141715,-66.41328185,1998
FJ205872,1,V,Caribbean ,PRI,Puerto-Rico,,NA,,18.22141715,-66.41328185,1998
FJ390378,1,V,Caribbean ,PRI,Puerto-Rico,,NA,,18.22141715,-66.41328185,1998
FJ390379,1,V,Caribbean ,PRI,Puerto-Rico,,NA,,18.22141715,-66.41328185,1998
FJ390380,1,V,Caribbean ,PRI,Puerto-Rico,,NA,,18.22141715,-66.41328185,1998
FJ410173,1,V,Caribbean ,PRI,Puerto-Rico,,NA,,18.22141715,-66.41328185,1998
KF955437,1,V,Caribbean ,PRI,Puerto-Rico,,NA,,18.22141715,-66.41328185,1998
KF955438,1,V,Caribbean ,PRI,Puerto-Rico,,NA,,18.22141715,-66.41328185,1998
FJ410182,1,V,Caribbean ,PRI,Puerto-Rico,,NA,,,,1996
FJ410188,1,V,Caribbean ,PRI,Puerto-Rico,,NA,,18.22141715,-66.41328185,1996
FJ410189,1,V,Caribbean ,PRI,Puerto-Rico,,NA,,18.22141715,-66.41328185,1996
FJ478457,1,V,Caribbean ,PRI,Puerto-Rico,,NA,,18.22141715,-66.41328185,1996
KF921911,1,V,Caribbean ,PRI,Puerto-Rico,,NA,,18.22141715,-66.41328185,1996
FJ205874,1,V,Caribbean ,PRI,Puerto-Rico,,NA,,18.22141715,-66.41328185,1995
FJ205875,1,V,Caribbean ,PRI,Puerto-Rico,,NA,,18.22141715,-66.41328185,1995
FJ390374,1,V,Caribbean ,PRI,Puerto-Rico,,NA,,,,1995
FJ410174,1,V,Caribbean ,PRI,Puerto-Rico,,NA,,,,1995
FJ410180,1,V,Caribbean ,PRI,Puerto-Rico,,NA,,,,1995
FJ410181,1,V,Caribbean ,PRI,Puerto-Rico,,NA,,18.22141715,-66.41328185,1995
FJ547086,1,V,Caribbean ,PRI,Puerto-Rico,,NA,,,,1995
KF955439,1,V,Caribbean ,PRI,Puerto-Rico,,NA,,18.22141715,-66.41328185,1995
FJ410175,1,V,Caribbean ,PRI,Puerto-Rico,,NA,,,,1994
FJ410179,1,V,Caribbean ,PRI,Puerto-Rico,,NA,,18.22141715,-66.41328185,1994
FJ410183,1,V,Caribbean ,PRI,Puerto-Rico,,NA,,18.22141715,-66.41328185,1993
FJ410184,1,V,Caribbean ,PRI,Puerto-Rico,,NA,,18.22141715,-66.41328185,1993
FJ410185,1,V,Caribbean ,PRI,Puerto-Rico,,NA,,18.22141715,-66.41328185,1993
FJ562105,1,V,Caribbean ,PRI,Puerto-Rico,,NA,,18.22141715,-66.41328185,1993
FJ410186,1,V,Caribbean ,PRI,Puerto-Rico,Caribbean ,NA,,18.22141715,-66.41328185,1992
FJ410187,1,V,Caribbean ,PRI,Puerto-Rico,,NA,,,,1992
FJ547087,1,V,Caribbean ,PRI,Puerto-Rico,,NA,,18.22141715,-66.41328185,1992
FJ410190,1,V,Caribbean ,PRI,Puerto-Rico,,NA,,18.22141715,-66.41328185,1987
FJ478458,1,V,Caribbean ,PRI,Puerto-Rico,,NA,,18.22141715,-66.41328185,1987
FJ562106,1,V,Caribbean ,PRI,Puerto-Rico,,NA,,18.22141715,-66.41328185,1986
DQ285559,1,V,Africa,REU,Réunion,,NA,,-21.1309332,55.5265771,2004
EU081258,1,V,Southeast-Asia,SGP,Singapore,,NA,,1.3408528,103.8784469,2005
JN819417,1,V,Central-America,SLV,El-Salvador,CentralAmerica,NA,,13.8000382,-88.9140683,1993
JQ675358,1,V,North-America,USA,USA,,Florida,,27.7567667,-81.4639835,2010-10-01
MH450312,1,V,South-America ,VEN,Venezuela,Venezuela,Carabobo,,10.166667,-68.083333,2015-10-19
MH450301,1,V,South-America ,VEN,Venezuela,,Carabobo,,,,2015-10-06
MH450303,1,V,South-America ,VEN,Venezuela,,Carabobo,,10.166667,-68.083333,2015-10-02
MH450297,1,V,South-America ,VEN,Venezuela,,Carabobo,,,,2015-09-25
KU509254,1,V,South-America ,VEN,Venezuela,,Aragua,,10,-67.166667,2011
MH450306,1,V,South-America ,VEN,Venezuela,Venezuela,Carabobo,,10.166667,-68.083333,2010-09-07
MH450304,1,V,South-America ,VEN,Venezuela,,Carabobo,,10.166667,-68.083333,2010-08-30
KU509252,1,V,South-America ,VEN,Venezuela,,,,,,2010
KU509251,1,V,South-America ,VEN,Venezuela,Venezuela,Isla-Margarita,,11.02065745,-63.90725018,2008
FJ850103,1,V,South-America ,VEN,Venezuela,,Aragua,,10,-67.166667,2008
FJ850104,1,V,South-America ,VEN,Venezuela,,Aragua,,,,2008
FJ850100,1,V,South-America ,VEN,Venezuela,Venezuela,Aragua,,10,-67.166667,2007
GQ199877,1,V,South-America ,VEN,Venezuela,Venezuela,Merida,,8.5875788,-71.1572352,2007
GU131840,1,V,South-America ,VEN,Venezuela,Venezuela,Aragua,,10,-67.166667,2007
EU482609,1,V,South-America ,VEN,Venezuela,,Aragua,,,,2007
EU482610,1,V,South-America ,VEN,Venezuela,,Aragua,,,,2007
EU482611,1,V,South-America ,VEN,Venezuela,,Aragua,,10,-67.166667,2007
FJ639806,1,V,South-America ,VEN,Venezuela,,Aragua,,10,-67.166667,2007
FJ850099,1,V,South-America ,VEN,Venezuela,,Aragua,,10,-67.166667,2007
FJ850101,1,V,South-America ,VEN,Venezuela,,Aragua,,,,2007
FJ850102,1,V,South-America ,VEN,Venezuela,,Aragua,,,,2007
FJ873809,1,V,South-America ,VEN,Venezuela,,Aragua,,,,2007
FJ873810,1,V,South-America ,VEN,Venezuela,,Aragua,,10,-67.166667,2007
FJ882579,1,V,South-America ,VEN,Venezuela,,Aragua,,,,2007
GU131841,1,V,South-America ,VEN,Venezuela,,Aragua,,10,-67.166667,2007
GU131842,1,V,South-America ,VEN,Venezuela,,Aragua,,,,2007
HQ332179,1,V,South-America ,VEN,Venezuela,,Aragua,,10,-67.166667,2007
HQ332183,1,V,South-America ,VEN,Venezuela,,Aragua,,10,-67.166667,2007
JN819414,1,V,South-America ,VEN,Venezuela,,Aragua,,10,-67.166667,2007
KF955408,1,V,South-America ,VEN,Venezuela,,Aragua,,,,2007
KF955441,1,V,South-America ,VEN,Venezuela,,Aragua,,10,-67.166667,2007
FJ639821,1,V,South-America ,VEN,Venezuela,Venezuela,Aragua,,10,-67.166667,2006
JN819405,1,V,South-America ,VEN,Venezuela,Venezuela,Merida,,8.5875788,-71.1572352,2006
FJ639815,1,V,South-America ,VEN,Venezuela,,Aragua,,10,-67.166667,2006
FJ639818,1,V,South-America ,VEN,Venezuela,,Aragua,,10,-67.166667,2006
FJ639819,1,V,South-America ,VEN,Venezuela,,Aragua,,10,-67.166667,2006
FJ639820,1,V,South-America ,VEN,Venezuela,,Aragua,,10,-67.166667,2006
FJ639823,1,V,South-America ,VEN,Venezuela,,Aragua,,10,-67.166667,2006
FJ639824,1,V,South-America ,VEN,Venezuela,,Aragua,,10,-67.166667,2006
GU131838,1,V,South-America ,VEN,Venezuela,,Aragua,,10,-67.166667,2006
GU131839,1,V,South-America ,VEN,Venezuela,,Aragua,,10,-67.166667,2006
HQ332177,1,V,South-America ,VEN,Venezuela,,Aragua,,,,2006
HQ332178,1,V,South-America ,VEN,Venezuela,,Aragua,,,,2006
HQ332180,1,V,South-America ,VEN,Venezuela,,Aragua,,10,-67.166667,2006
HQ332181,1,V,South-America ,VEN,Venezuela,,Aragua,,10,-67.166667,2006
HQ332182,1,V,South-America ,VEN,Venezuela,,Aragua,,10,-67.166667,2006
JN819413,1,V,South-America ,VEN,Venezuela,,Aragua,,10,-67.166667,2006
JN819415,1,V,South-America ,VEN,Venezuela,,Aragua,,,,2006
KF955413,1,V,South-America ,VEN,Venezuela,,Aragua,,,,2006
FJ639808,1,V,South-America ,VEN,Venezuela,,Aragua,,10,-67.166667,2005
FJ639811,1,V,South-America ,VEN,Venezuela,,Aragua,,10,-67.166667,2005
FJ639812,1,V,South-America ,VEN,Venezuela,,Aragua,,10,-67.166667,2005
FJ639813,1,V,South-America ,VEN,Venezuela,,Aragua,,10,-67.166667,2005
FJ639814,1,V,South-America ,VEN,Venezuela,,Aragua,,10,-67.166667,2005
FJ810415,1,V,South-America ,VEN,Venezuela,,Aragua,,10,-67.166667,2005
GU131837,1,V,South-America ,VEN,Venezuela,,Aragua,,10,-67.166667,2005
JN819410,1,V,South-America ,VEN,Venezuela,,Aragua,,10,-67.166667,2005
JN819411,1,V,South-America ,VEN,Venezuela,,Aragua,,10,-67.166667,2005
JN819412,1,V,South-America ,VEN,Venezuela,,Aragua,,10,-67.166667,2005
KF955407,1,V,South-America ,VEN,Venezuela,,Aragua,,10,-67.166667,2005
FJ639794,1,V,South-America ,VEN,Venezuela,,Aragua,,10,-67.166667,2004
FJ639796,1,V,South-America ,VEN,Venezuela,,Aragua,,10,-67.166667,2004
FJ639797,1,V,South-America ,VEN,Venezuela,,Aragua,,10,-67.166667,2004
FJ639802,1,V,South-America ,VEN,Venezuela,,Aragua,,10,-67.166667,2004
FJ744701,1,V,South-America ,VEN,Venezuela,,Aragua,,10,-67.166667,2004
GU131835,1,V,South-America ,VEN,Venezuela,,Aragua,,10,-67.166667,2004
GU131836,1,V,South-America ,VEN,Venezuela,,Aragua,,10,-67.166667,2004
JN819425,1,V,South-America ,VEN,Venezuela,,Caracas,,10.506098,-66.9146017,2004
GU131834,1,V,South-America ,VEN,Venezuela,,Aragua,,10,-67.166667,2001
GU131833,1,V,South-America ,VEN,Venezuela,Venezuela,Aragua,,10,-67.166667,2000
GU131832,1,V,South-America ,VEN,Venezuela,,Aragua,,,,2000
KF955411,1,V,South-America ,VEN,Venezuela,,Aragua,,10,-67.166667,2000
