location,dateEnd,cases
Rio_de_Janeiro,2016-09-03,315.0
Rio_de_Janeiro,2016-09-10,130.0
Rio_de_Janeiro,2016-09-17,282.0
Rio_de_Janeiro,2016-09-24,133.0
Rio_de_Janeiro,2016-10-01,191.0
Rio_de_Janeiro,2016-10-08,89.0
Rio_de_Janeiro,2016-10-15,170.0
Rio_de_Janeiro,2016-10-22,261.0
Rio_de_Janeiro,2016-10-29,190.0
Rio_de_Janeiro,2016-11-05,168.0
Rio_de_Janeiro,2016-11-12,174.0
Rio_de_Janeiro,2016-11-19,214.0
Rio_de_Janeiro,2016-11-26,287.0
Rio_de_Janeiro,2016-12-03,325.0
Rio_de_Janeiro,2016-12-10,346.0
Rio_de_Janeiro,2016-12-17,374.0
Rio_de_Janeiro,2016-12-24,363.0
Rio_de_Janeiro,2016-12-31,320.0
Rio_de_Janeiro,2017-01-21,1071.0
Rio_de_Janeiro,2017-02-04,838.0
Rio_de_Janeiro,2017-02-11,412.0
Rio_de_Janeiro,2017-02-18,399.0
Rio_de_Janeiro,2017-02-25,266.0
Rio_de_Janeiro,2017-03-04,338.0
Rio_de_Janeiro,2017-03-11,364.0
Rio_de_Janeiro,2017-03-18,384.0
Rio_de_Janeiro,2017-03-25,386.0
Rio_de_Janeiro,2017-04-01,338.0
Rio_de_Janeiro,2017-04-08,320.0
Rio_de_Janeiro,2017-04-15,282.0
Rio_de_Janeiro,2017-04-22,368.0
Rio_de_Janeiro,2017-04-29,351.0
Rio_de_Janeiro,2017-05-13,586.0
Rio_de_Janeiro,2017-05-27,458.0
Rio_de_Janeiro,2017-06-10,491.0
Rio_de_Janeiro,2017-06-24,333.0
Rio_de_Janeiro,2017-07-15,439.0
Rio_de_Janeiro,2017-07-29,177.0
Rio_de_Janeiro,2017-08-12,172.0
Rio_de_Janeiro,2017-08-26,153.0
Rio_de_Janeiro,2017-09-09,76.0
Rio_de_Janeiro,2017-09-23,227.0
Rio_de_Janeiro,2017-10-14,286.0
Rio_de_Janeiro,2017-10-21,109.0
Rio_de_Janeiro,2017-10-28,91.0
Rio_de_Janeiro,2017-11-04,81.0
Rio_de_Janeiro,2017-11-11,109.0
Rio_de_Janeiro,2017-11-25,245.0
Rio_de_Janeiro,2017-12-02,131.0
Rio_de_Janeiro,2017-12-09,163.0
Rio_de_Janeiro,2017-12-16,143.0
Rio_de_Janeiro,2017-12-30,195.0
Rio_de_Janeiro,2018-01-06,235.0
Rio_de_Janeiro,2018-01-13,357.0
Rio_de_Janeiro,2018-01-20,590.0
Rio_de_Janeiro,2018-01-27,593.0
Rio_de_Janeiro,2018-02-03,605.0
Rio_de_Janeiro,2018-02-10,601.0
Rio_de_Janeiro,2018-02-17,408.0
Rio_de_Janeiro,2018-02-24,707.0
Rio_de_Janeiro,2018-03-03,781.0
Rio_de_Janeiro,2018-03-10,950.0
Rio_de_Janeiro,2018-03-17,1057.0
Rio_de_Janeiro,2018-03-24,1113.0
Rio_de_Janeiro,2018-03-31,990.0
Rio_de_Janeiro,2018-04-07,1146.0
Rio_de_Janeiro,2018-04-14,1306.0
Rio_de_Janeiro,2018-04-21,1181.0
Rio_de_Janeiro,2018-04-28,853.0
Rio_de_Janeiro,2018-05-05,910.0
Rio_de_Janeiro,2018-05-12,791.0
Rio_de_Janeiro,2018-05-19,841.0
Rio_de_Janeiro,2018-05-26,787.0
Rio_de_Janeiro,2018-06-02,438.0
Rio_de_Janeiro,2018-06-09,477.0
Rio_de_Janeiro,2018-06-16,444.0
Rio_de_Janeiro,2018-06-23,486.0
Rio_de_Janeiro,2018-06-30,405.0
Rio_de_Janeiro,2018-07-07,335.0
Rio_de_Janeiro,2018-07-14,361.0
Rio_de_Janeiro,2018-07-21,343.0
Rio_de_Janeiro,2018-07-28,333.0
Rio_de_Janeiro,2018-08-04,242.0
Rio_de_Janeiro,2018-08-11,244.0
Rio_de_Janeiro,2018-08-18,204.0
Rio_de_Janeiro,2018-08-25,185.0
Rio_de_Janeiro,2018-09-01,168.0
Rio_de_Janeiro,2018-09-08,136.0
Rio_de_Janeiro,2018-09-15,134.0
Rio_de_Janeiro,2018-09-22,123.0
Rio_de_Janeiro,2018-09-29,149.0
Rio_de_Janeiro,2018-10-06,120.0
Rio_de_Janeiro,2018-10-13,133.0
Rio_de_Janeiro,2018-10-20,139.0
Rio_de_Janeiro,2018-10-27,150.0
Rio_de_Janeiro,2018-11-03,174.0
Rio_de_Janeiro,2018-11-10,177.0
Rio_de_Janeiro,2018-11-17,153.0
Rio_de_Janeiro,2018-11-24,184.0
Rio_de_Janeiro,2018-12-01,224.0
Rio_de_Janeiro,2018-12-08,251.0
Rio_de_Janeiro,2018-12-15,325.0
Rio_de_Janeiro,2018-12-22,252.0
Rio_de_Janeiro,2018-12-29,221.0
Rio_de_Janeiro,2019-01-05,330.0
Rio_de_Janeiro,2019-01-12,523.0
Rio_de_Janeiro,2019-01-19,538.0
Rio_de_Janeiro,2019-01-26,551.0
Rio_de_Janeiro,2019-02-02,589.0
Rio_de_Janeiro,2019-02-09,524.0
Rio_de_Janeiro,2019-02-16,662.0
Rio_de_Janeiro,2019-02-23,547.0
Rio_de_Janeiro,2019-03-02,636.0
Rio_de_Janeiro,2019-03-09,557.0
Rio_de_Janeiro,2019-03-16,1113.0
Rio_de_Janeiro,2019-03-23,1253.0
Rio_de_Janeiro,2019-03-30,1655.0
Rio_de_Janeiro,2019-04-06,2304.0
Rio_de_Janeiro,2019-04-13,2434.0
Rio_de_Janeiro,2019-04-20,2334.0
Rio_de_Janeiro,2019-04-27,3088.0
Rio_de_Janeiro,2019-05-04,3143.0
Rio_de_Janeiro,2019-05-11,3598.0
Rio_de_Janeiro,2019-05-18,3697.0
Rio_de_Janeiro,2019-05-25,3207.0
Rio_de_Janeiro,2019-06-01,2959.0
Rio_de_Janeiro,2019-06-08,2131.0
Rio_de_Janeiro,2019-06-15,1693.0
Rio_de_Janeiro,2019-06-22,1273.0
Rio_de_Janeiro,2019-06-29,1433.0
Rio_de_Janeiro,2019-07-06,1126.0
Rio_de_Janeiro,2019-07-13,755.0
Rio_de_Janeiro,2019-07-20,615.0
Rio_de_Janeiro,2019-07-27,387.0
Rio_de_Janeiro,2019-08-03,415.0
Rio_de_Janeiro,2019-08-10,323.0
Rio_de_Janeiro,2019-08-17,285.0
Rio_de_Janeiro,2019-08-24,307.0
Rio_de_Janeiro,2019-08-31,237.0
Rio_de_Janeiro,2019-09-07,187.0
Rio_de_Janeiro,2019-09-14,199.0
Rio_de_Janeiro,2019-09-21,167.0
Rio_de_Janeiro,2019-09-28,147.0
Rio_de_Janeiro,2019-10-05,155.0
Rio_de_Janeiro,2019-10-12,61.0
Rondonia,1997-01-31,23.0
Rondonia,1997-02-28,16.0
Rondonia,1997-03-31,16.0
Rondonia,1997-04-30,0.0
Rondonia,1997-05-31,0.0
Rondonia,1997-06-30,0.0
Rondonia,1997-07-31,0.0
Rondonia,1997-08-31,0.0
Rondonia,1997-09-30,0.0
Rondonia,1997-10-31,0.0
Rondonia,1997-11-30,0.0
Rondonia,1997-12-31,0.0
Rondonia,1998-01-31,0.0
Rondonia,1998-02-28,0.0
Rondonia,1998-03-31,0.0
Rondonia,1998-04-30,3.0
Rondonia,1998-05-31,0.0
Rondonia,1998-06-30,14.0
Rondonia,1998-07-31,0.0
Rondonia,1998-08-31,0.0
Rondonia,1998-09-30,6.0
Rondonia,1998-10-31,0.0
Rondonia,1998-11-30,0.0
Rondonia,1998-12-31,0.0
Rondonia,1999-01-31,196.0
Rondonia,1999-02-28,221.0
Rondonia,1999-03-31,242.0
Rondonia,1999-04-30,18.0
Rondonia,1999-05-31,175.0
Rondonia,1999-06-30,45.0
Rondonia,1999-07-31,18.0
Rondonia,1999-08-31,28.0
Rondonia,1999-09-30,4.0
Rondonia,1999-10-31,12.0
Rondonia,1999-11-30,14.0
Rondonia,1999-12-31,6.0
Rondonia,2000-01-31,37.0
Rondonia,2000-02-29,25.0
Rondonia,2000-03-31,23.0
Rondonia,2000-04-30,32.0
Rondonia,2000-05-31,35.0
Rondonia,2000-06-30,13.0
Rondonia,2000-07-31,30.0
Rondonia,2000-08-31,27.0
Rondonia,2000-09-30,74.0
Rondonia,2000-10-31,894.0
Rondonia,2000-11-30,1729.0
Rondonia,2000-12-31,716.0
Rondonia,2001-01-31,666.0
Rondonia,2001-02-28,275.0
Rondonia,2001-03-31,172.0
Rondonia,2001-04-30,80.0
Rondonia,2001-05-31,109.0
Rondonia,2001-06-30,51.0
Rondonia,2001-07-31,25.0
Rondonia,2001-08-31,20.0
Rondonia,2001-09-30,11.0
Rondonia,2001-10-31,32.0
Rondonia,2001-11-30,104.0
Rondonia,2001-12-31,116.0
Rondonia,2002-01-31,209.0
Rondonia,2002-02-28,262.0
Rondonia,2002-03-31,221.0
Rondonia,2002-04-30,84.0
Rondonia,2002-05-31,65.0
Rondonia,2002-06-30,24.0
Rondonia,2002-07-31,23.0
Rondonia,2002-08-31,9.0
Rondonia,2002-09-30,29.0
Rondonia,2002-10-31,64.0
Rondonia,2002-11-30,305.0
Rondonia,2002-12-31,228.0
Rondonia,2003-01-31,720.0
Rondonia,2003-02-28,639.0
Rondonia,2003-03-31,471.0
Rondonia,2003-04-30,229.0
Rondonia,2003-05-31,138.0
Rondonia,2003-06-30,120.0
Rondonia,2003-07-31,90.0
Rondonia,2003-08-31,48.0
Rondonia,2003-09-30,38.0
Rondonia,2003-10-31,66.0
Rondonia,2003-11-30,220.0
Rondonia,2003-12-31,253.0
Rondonia,2004-01-31,374.0
Rondonia,2004-02-29,299.0
Rondonia,2004-03-31,243.0
Rondonia,2004-04-30,98.0
Rondonia,2004-05-31,56.0
Rondonia,2004-06-30,41.0
Rondonia,2004-07-31,29.0
Rondonia,2004-08-31,32.0
Rondonia,2004-09-30,38.0
Rondonia,2004-10-31,107.0
Rondonia,2004-11-30,698.0
Rondonia,2004-12-31,1152.0
Rondonia,2005-01-31,1931.0
Rondonia,2005-02-28,1345.0
Rondonia,2005-03-31,1111.0
Rondonia,2005-04-30,359.0
Rondonia,2005-05-31,126.0
Rondonia,2005-06-30,83.0
Rondonia,2005-07-31,67.0
Rondonia,2005-08-31,47.0
Rondonia,2005-09-30,26.0
Rondonia,2005-10-31,49.0
Rondonia,2005-11-30,215.0
Rondonia,2005-12-31,665.0
Rondonia,2006-01-31,1955.0
Rondonia,2006-02-28,1427.0
Rondonia,2006-03-31,408.0
Rondonia,2006-04-30,124.0
Rondonia,2006-05-31,62.0
Rondonia,2006-06-30,32.0
Rondonia,2006-07-31,17.0
Rondonia,2006-08-31,15.0
Rondonia,2006-09-30,13.0
Rondonia,2006-10-31,49.0
Rondonia,2006-11-30,84.0
Rondonia,2006-12-31,250.0
Rondonia,2007-01-31,273.0
Rondonia,2007-02-28,301.0
Rondonia,2007-03-31,260.0
Rondonia,2007-04-30,169.0
Rondonia,2007-05-31,124.0
Rondonia,2007-06-30,94.0
Rondonia,2007-07-31,68.0
Rondonia,2007-08-31,60.0
Rondonia,2007-09-30,109.0
Rondonia,2007-10-31,215.0
Rondonia,2007-11-30,480.0
Rondonia,2007-12-31,975.0
Rondonia,2008-01-31,1444.0
Rondonia,2008-02-29,1071.0
Rondonia,2008-03-31,1212.0
Rondonia,2008-04-30,950.0
Rondonia,2008-05-31,251.0
Rondonia,2008-06-30,71.0
Rondonia,2008-07-31,22.0
Rondonia,2008-08-31,18.0
Rondonia,2008-09-30,19.0
Rondonia,2008-10-31,34.0
Rondonia,2008-11-30,126.0
Rondonia,2008-12-31,426.0
Rondonia,2009-01-31,772.0
Rondonia,2009-02-28,1234.0
Rondonia,2009-03-31,2216.0
Rondonia,2009-04-30,894.0
Rondonia,2009-05-31,700.0
Rondonia,2009-06-30,412.0
Rondonia,2009-07-31,315.0
Rondonia,2009-08-31,320.0
Rondonia,2009-09-30,330.0
Rondonia,2009-10-31,1193.0
Rondonia,2009-11-30,4407.0
Rondonia,2009-12-31,5943.0
Rondonia,2010-01-31,9917.0
Rondonia,2010-02-28,5457.0
Rondonia,2010-03-31,1876.0
Rondonia,2010-04-30,850.0
Rondonia,2010-05-31,359.0
Rondonia,2010-06-30,194.0
Rondonia,2010-07-31,97.0
Rondonia,2010-08-31,85.0
Rondonia,2010-09-30,77.0
Rondonia,2010-10-31,174.0
Rondonia,2010-11-30,705.0
Rondonia,2010-12-31,1643.0
Rondonia,2011-01-31,694.0
Rondonia,2011-02-28,560.0
Rondonia,2011-03-31,671.0
Rondonia,2011-04-30,455.0
Rondonia,2011-05-31,171.0
Rondonia,2011-06-30,44.0
Rondonia,2011-07-31,32.0
Rondonia,2011-08-31,59.0
Rondonia,2011-09-30,77.0
Rondonia,2011-10-31,72.0
Rondonia,2011-11-30,30.0
Rondonia,2011-12-31,87.0
Rondonia,2012-01-31,262.0
Rondonia,2012-02-29,297.0
Rondonia,2012-03-31,372.0
Rondonia,2012-04-30,296.0
Rondonia,2012-05-31,287.0
Rondonia,2012-06-30,292.0
Rondonia,2012-07-31,211.0
Rondonia,2012-08-31,177.0
Rondonia,2012-09-30,90.0
Rondonia,2012-10-31,169.0
Rondonia,2012-11-30,306.0
Rondonia,2012-12-31,434.0
Rondonia,2013-01-05,80.0
Rondonia,2013-01-12,420.0
Rondonia,2013-01-19,788.0
Rondonia,2013-01-26,918.0
Rondonia,2013-02-02,936.0
Rondonia,2013-02-09,1136.0
Rondonia,2013-02-16,730.0
Rondonia,2013-02-23,991.0
Rondonia,2013-03-02,825.0
Rondonia,2013-03-09,809.0
Rondonia,2013-03-16,671.0
Rondonia,2013-03-23,602.0
Rondonia,2013-03-30,405.0
Rondonia,2013-04-06,376.0
Rondonia,2013-04-13,316.0
Rondonia,2013-04-20,357.0
Rondonia,2013-04-27,250.0
Rondonia,2013-05-04,218.0
Rondonia,2013-05-11,172.0
Rondonia,2013-05-18,201.0
Rondonia,2013-05-25,144.0
Rondonia,2013-06-01,91.0
Rondonia,2013-06-08,97.0
Rondonia,2013-06-15,94.0
Rondonia,2013-06-22,77.0
Rondonia,2013-06-29,56.0
Rondonia,2013-07-06,95.0
Rondonia,2013-07-13,72.0
Rondonia,2013-07-20,61.0
Rondonia,2013-07-27,42.0
Rondonia,2013-08-03,61.0
Rondonia,2013-08-10,69.0
Rondonia,2013-08-17,45.0
Rondonia,2013-08-24,36.0
Rondonia,2013-08-31,22.0
Rondonia,2013-09-07,27.0
Rondonia,2013-09-14,36.0
Rondonia,2013-09-21,71.0
Rondonia,2013-09-28,52.0
Rondonia,2013-10-05,28.0
Rondonia,2013-10-12,57.0
Rondonia,2013-10-19,48.0
Rondonia,2013-10-26,81.0
Rondonia,2013-11-02,56.0
Rondonia,2013-11-09,104.0
Rondonia,2013-11-16,127.0
Rondonia,2013-11-23,198.0
Rondonia,2013-11-30,244.0
Rondonia,2013-12-07,239.0
Rondonia,2013-12-14,226.0
Rondonia,2013-12-21,234.0
Rondonia,2013-12-28,124.0
Rondonia,2014-01-04,84.0
Rondonia,2014-01-11,115.0
Rondonia,2014-01-18,103.0
Rondonia,2014-01-25,118.0
Rondonia,2014-02-01,123.0
Rondonia,2014-02-08,170.0
Rondonia,2014-02-15,149.0
Rondonia,2014-02-22,190.0
Rondonia,2014-03-01,199.0
Rondonia,2014-03-08,135.0
Rondonia,2014-03-15,192.0
Rondonia,2014-03-22,210.0
Rondonia,2014-03-29,191.0
Rondonia,2014-04-05,184.0
Rondonia,2014-04-12,169.0
Rondonia,2014-04-19,206.0
Rondonia,2014-04-26,114.0
Rondonia,2014-05-03,94.0
Rondonia,2014-05-10,142.0
Rondonia,2014-05-17,119.0
Rondonia,2014-05-24,107.0
Rondonia,2014-05-31,82.0
Rondonia,2014-06-07,107.0
Rondonia,2014-06-14,82.0
Rondonia,2014-06-21,50.0
Rondonia,2014-06-28,64.0
Rondonia,2014-07-05,54.0
Rondonia,2014-07-12,43.0
Rondonia,2014-07-19,40.0
Rondonia,2014-07-26,51.0
Rondonia,2014-08-02,29.0
Rondonia,2014-08-09,31.0
Rondonia,2014-08-16,46.0
Rondonia,2014-08-23,48.0
Rondonia,2014-08-30,36.0
Rondonia,2014-09-06,29.0
Rondonia,2014-09-13,32.0
Rondonia,2014-09-20,29.0
Rondonia,2014-09-27,23.0
Rondonia,2014-10-04,33.0
Rondonia,2014-10-11,52.0
Rondonia,2014-10-18,59.0
Rondonia,2014-10-25,67.0
Rondonia,2014-11-01,88.0
Rondonia,2014-11-08,104.0
Rondonia,2014-11-15,163.0
Rondonia,2014-11-22,142.0
Rondonia,2014-11-29,129.0
Rondonia,2014-12-06,99.0
Rondonia,2014-12-13,110.0
Rondonia,2014-12-20,90.0
Rondonia,2014-12-27,50.0
Rondonia,2015-01-03,56.0
Rondonia,2015-01-10,103.0
Rondonia,2015-01-17,125.0
Rondonia,2015-01-24,148.0
Rondonia,2015-01-31,139.0
Rondonia,2015-02-07,160.0
Rondonia,2015-02-14,176.0
Rondonia,2015-02-21,124.0
Rondonia,2015-02-28,172.0
Rondonia,2015-03-07,194.0
Rondonia,2015-03-14,214.0
Rondonia,2015-03-21,243.0
Rondonia,2015-03-28,235.0
Rondonia,2015-04-04,168.0
Rondonia,2015-04-11,203.0
Rondonia,2015-04-18,234.0
Rondonia,2015-04-25,189.0
Rondonia,2015-05-02,202.0
Rondonia,2015-05-09,179.0
Rondonia,2015-05-16,163.0
Rondonia,2015-05-23,129.0
Rondonia,2015-05-30,99.0
Rondonia,2015-06-06,74.0
Rondonia,2015-06-13,74.0
Rondonia,2015-06-20,63.0
Rondonia,2015-06-27,63.0
Rondonia,2015-07-04,69.0
Rondonia,2015-07-11,36.0
Rondonia,2015-07-18,46.0
Rondonia,2015-07-25,31.0
Rondonia,2015-08-01,31.0
Rondonia,2015-08-08,35.0
Rondonia,2015-08-15,38.0
Rondonia,2015-08-22,38.0
Rondonia,2015-08-29,31.0
Rondonia,2015-09-05,15.0
Rondonia,2015-09-12,34.0
Rondonia,2015-09-19,39.0
Rondonia,2015-09-26,31.0
Rondonia,2015-10-03,26.0
Rondonia,2015-10-10,44.0
Rondonia,2015-10-17,55.0
Rondonia,2015-10-24,75.0
Rondonia,2015-10-31,57.0
Rondonia,2015-11-07,67.0
Rondonia,2015-11-14,72.0
Rondonia,2015-11-21,96.0
Rondonia,2015-11-28,124.0
Rondonia,2015-12-05,171.0
Rondonia,2015-12-12,184.0
Rondonia,2015-12-19,232.0
Rondonia,2015-12-26,138.0
Rondonia,2016-01-02,241.0
Rondonia,2016-01-09,436.0
Rondonia,2016-01-16,682.0
Rondonia,2016-01-23,875.0
Rondonia,2016-01-30,947.0
Rondonia,2016-02-06,911.0
Rondonia,2016-02-13,684.0
Rondonia,2016-02-20,1073.0
Rondonia,2016-02-27,1141.0
Rondonia,2016-03-05,984.0
Rondonia,2016-03-12,845.0
Rondonia,2016-03-19,720.0
Rondonia,2016-03-26,573.0
Rondonia,2016-04-02,581.0
Rondonia,2016-04-09,593.0
Rondonia,2016-04-16,532.0
Rondonia,2016-04-23,356.0
Rondonia,2016-04-30,296.0
Rondonia,2016-05-07,215.0
Rondonia,2016-05-14,239.0
Rondonia,2016-05-21,199.0
Rondonia,2016-05-28,152.0
Rondonia,2016-06-04,149.0
Rondonia,2016-06-11,110.0
Rondonia,2016-06-18,81.0
Rondonia,2016-06-25,74.0
Rondonia,2016-07-02,73.0
Rondonia,2016-07-09,77.0
Rondonia,2016-07-16,98.0
Rondonia,2016-07-23,70.0
Rondonia,2016-07-30,74.0
Rondonia,2016-08-06,46.0
Rondonia,2016-08-13,38.0
Rondonia,2016-08-20,30.0
Rondonia,2016-08-27,37.0
Rondonia,2016-09-03,34.0
Rondonia,2016-09-10,22.0
Rondonia,2016-09-17,30.0
Rondonia,2016-09-24,42.0
Rondonia,2016-10-01,29.0
Rondonia,2016-10-08,24.0
Rondonia,2016-10-15,33.0
Rondonia,2016-10-22,43.0
Rondonia,2016-10-29,42.0
Rondonia,2016-11-05,42.0
Rondonia,2016-11-12,81.0
Rondonia,2016-11-19,69.0
Rondonia,2016-11-26,89.0
Rondonia,2016-12-03,164.0
Rondonia,2016-12-10,256.0
Rondonia,2016-12-17,246.0
Rondonia,2016-12-24,176.0
Rondonia,2016-12-31,228.0
Rondonia,2017-01-21,331.5
Rondonia,2017-02-04,276.0
Rondonia,2017-02-11,120.0
Rondonia,2017-02-18,145.0
Rondonia,2017-02-25,132.0
Rondonia,2017-03-04,110.0
Rondonia,2017-03-11,130.0
Rondonia,2017-03-18,88.0
Rondonia,2017-03-25,67.0
Rondonia,2017-04-01,55.0
Rondonia,2017-04-08,60.0
Rondonia,2017-04-15,82.0
Rondonia,2017-04-22,38.0
Rondonia,2017-04-29,27.0
Rondonia,2017-05-13,66.5
Rondonia,2017-05-27,26.0
Rondonia,2017-06-10,19.0
Rondonia,2017-06-24,18.5
Rondonia,2017-07-15,15.5
Rondonia,2017-07-29,0.0
Rondonia,2017-08-12,22.0
Rondonia,2017-08-26,23.0
Rondonia,2017-09-09,10.0
Rondonia,2017-09-23,38.0
Rondonia,2017-10-14,28.0
Rondonia,2017-10-21,6.0
Rondonia,2017-10-28,10.0
Rondonia,2017-11-04,12.0
Rondonia,2017-11-11,12.0
Rondonia,2017-11-25,50.0
Rondonia,2017-12-02,16.0
Rondonia,2017-12-09,22.0
Rondonia,2017-12-16,20.0
Rondonia,2017-12-30,36.0
Rondonia,2018-01-06,71.0
Rondonia,2018-01-13,74.0
Rondonia,2018-01-20,91.0
Rondonia,2018-01-27,111.0
Rondonia,2018-02-03,62.0
Rondonia,2018-02-10,81.0
Rondonia,2018-02-17,52.0
Rondonia,2018-02-24,84.0
Rondonia,2018-03-03,65.0
Rondonia,2018-03-10,44.0
Rondonia,2018-03-17,60.0
Rondonia,2018-03-24,44.0
Rondonia,2018-03-31,32.0
Rondonia,2018-04-07,70.0
Rondonia,2018-04-14,74.0
Rondonia,2018-04-21,62.0
Rondonia,2018-04-28,52.0
Rondonia,2018-05-05,60.0
Rondonia,2018-05-12,64.0
Rondonia,2018-05-19,52.0
Rondonia,2018-05-26,40.0
Rondonia,2018-06-02,44.0
Rondonia,2018-06-09,27.0
Rondonia,2018-06-16,27.0
Rondonia,2018-06-23,16.0
Rondonia,2018-06-30,20.0
Rondonia,2018-07-07,17.0
Rondonia,2018-07-14,26.0
Rondonia,2018-07-21,25.0
Rondonia,2018-07-28,26.0
Rondonia,2018-08-04,35.0
Rondonia,2018-08-11,22.0
Rondonia,2018-08-18,18.0
Rondonia,2018-08-25,14.0
Rondonia,2018-09-01,23.0
Rondonia,2018-09-08,8.0
Rondonia,2018-09-15,22.0
Rondonia,2018-09-22,14.0
Rondonia,2018-09-29,12.0
Rondonia,2018-10-06,18.0
Rondonia,2018-10-13,12.0
Rondonia,2018-10-20,27.0
Rondonia,2018-10-27,14.0
Rondonia,2018-11-03,16.0
Rondonia,2018-11-10,29.0
Rondonia,2018-11-17,16.0
Rondonia,2018-11-24,24.0
Rondonia,2018-12-01,19.0
Rondonia,2018-12-08,26.0
Rondonia,2018-12-15,23.0
Rondonia,2018-12-22,22.0
Rondonia,2018-12-29,16.0
Rondonia,2019-01-05,16.0
Rondonia,2019-01-12,27.0
Rondonia,2019-01-19,37.0
Rondonia,2019-01-26,23.0
Rondonia,2019-02-02,37.0
Rondonia,2019-02-09,27.0
Rondonia,2019-02-16,30.0
Rondonia,2019-02-23,36.0
Rondonia,2019-03-02,43.0
Rondonia,2019-03-09,34.0
Rondonia,2019-03-16,37.0
Rondonia,2019-03-23,69.0
Rondonia,2019-03-30,55.0
Rondonia,2019-04-06,63.0
Rondonia,2019-04-13,58.0
Rondonia,2019-04-20,60.0
Rondonia,2019-04-27,66.0
Rondonia,2019-05-04,87.0
Rondonia,2019-05-11,67.0
Rondonia,2019-05-18,62.0
Rondonia,2019-05-25,66.0
Rondonia,2019-06-01,37.0
Rondonia,2019-06-08,48.0
Rondonia,2019-06-15,65.0
Rondonia,2019-06-22,35.0
Rondonia,2019-06-29,52.0
Rondonia,2019-07-06,49.0
Rondonia,2019-07-13,55.0
Rondonia,2019-07-20,47.0
Rondonia,2019-07-27,45.0
Rondonia,2019-08-03,63.0
Rondonia,2019-08-10,46.0
Rondonia,2019-08-17,32.0
Rondonia,2019-08-24,34.0
Rondonia,2019-08-31,25.0
Rondonia,2019-09-07,25.0
Rondonia,2019-09-14,16.0
Rondonia,2019-09-21,13.0
Rondonia,2019-09-28,11.0
Rondonia,2019-10-05,15.0
Rondonia,2019-10-12,2.0
Roraima,1996-08-31,1.0
Roraima,1996-09-30,50.0
Roraima,1996-10-31,124.0
Roraima,1996-11-30,124.0
Roraima,1996-12-31,110.0
Roraima,1997-01-31,110.0
Roraima,1997-02-28,42.0
Roraima,1997-03-31,34.0
Roraima,1997-04-30,55.0
Roraima,1997-05-31,14.0
Roraima,1997-06-30,24.0
Roraima,1997-07-31,41.0
Roraima,1997-08-31,16.0
Roraima,1997-09-30,21.0
Roraima,1997-10-31,13.0
Roraima,1997-11-30,8.0
Roraima,1997-12-31,2.0
Roraima,1998-01-31,11.0
Roraima,1998-02-28,17.0
Roraima,1998-03-31,20.0
Roraima,1998-04-30,46.0
Roraima,1998-05-31,66.0
Roraima,1998-06-30,18.0
Roraima,1998-07-31,18.0
Roraima,1998-08-31,17.0
Roraima,1998-09-30,12.0
Roraima,1998-10-31,9.0
Roraima,1998-11-30,8.0
Roraima,1998-12-31,16.0
Roraima,1999-01-31,65.0
Roraima,1999-02-28,98.0
Roraima,1999-03-31,100.0
Roraima,1999-04-30,219.0
Roraima,1999-05-31,500.0
Roraima,1999-06-30,1352.0
Roraima,1999-07-31,566.0
Roraima,1999-08-31,570.0
Roraima,1999-09-30,154.0
Roraima,1999-10-31,147.0
Roraima,1999-11-30,165.0
Roraima,1999-12-31,42.0
Roraima,2000-01-31,367.0
Roraima,2000-02-29,697.0
Roraima,2000-03-31,1042.0
Roraima,2000-04-30,807.0
Roraima,2000-05-31,735.0
Roraima,2000-06-30,559.0
Roraima,2000-07-31,861.0
Roraima,2000-08-31,817.0
Roraima,2000-09-30,377.0
Roraima,2000-10-31,172.0
Roraima,2000-11-30,362.0
Roraima,2000-12-31,499.0
Roraima,2001-01-31,808.0
Roraima,2001-02-28,370.0
Roraima,2001-03-31,137.0
Roraima,2001-04-30,88.0
Roraima,2001-05-31,116.0
Roraima,2001-06-30,103.0
Roraima,2001-07-31,160.0
Roraima,2001-08-31,258.0
Roraima,2001-09-30,376.0
Roraima,2001-10-31,636.0
Roraima,2001-11-30,465.0
Roraima,2001-12-31,442.0
Roraima,2002-01-31,342.0
Roraima,2002-02-28,217.0
Roraima,2002-03-31,96.0
Roraima,2002-04-30,81.0
Roraima,2002-05-31,68.0
Roraima,2002-06-30,49.0
Roraima,2002-07-31,62.0
Roraima,2002-08-31,41.0
Roraima,2002-09-30,39.0
Roraima,2002-10-31,107.0
Roraima,2002-11-30,85.0
Roraima,2002-12-31,80.0
Roraima,2003-01-31,129.0
Roraima,2003-02-28,109.0
Roraima,2003-03-31,38.0
Roraima,2003-04-30,9.0
Roraima,2003-05-31,52.0
Roraima,2003-06-30,125.0
Roraima,2003-07-31,748.0
Roraima,2003-08-31,1593.0
Roraima,2003-09-30,1346.0
Roraima,2003-10-31,521.0
Roraima,2003-11-30,212.0
Roraima,2003-12-31,116.0
Roraima,2004-01-31,59.0
Roraima,2004-02-29,42.0
Roraima,2004-03-31,29.0
Roraima,2004-04-30,15.0
Roraima,2004-05-31,26.0
Roraima,2004-06-30,15.0
Roraima,2004-07-31,24.0
Roraima,2004-08-31,42.0
Roraima,2004-09-30,70.0
Roraima,2004-10-31,67.0
Roraima,2004-11-30,95.0
Roraima,2004-12-31,85.0
