state	code	municipality	cases	population	year	incidence
São Paulo	352250	Itapevi	1962	240961	2015	4727,65482
São Paulo	352150	Irapuã	164	8048	2015	13,19872
São Paulo	352140	Iracemápolis	618	24614	2015	152,11452
São Paulo	351770	Guará	207	21308	2015	44,10756
São Paulo	353110	Mongaguá	693	57648	2015	399,50064
São Paulo	353120	Monte Alegre do Sul	103	8111	2015	8,35433
São Paulo	353282	Nova Campina	0	9860	2015	0
São Paulo	350315	Arapeí	92	2460	2015	2,2632
São Paulo	352680	Lençóis Paulista	472	68990	2015	325,6328
São Paulo	353280	Nova Aliança	161	7068	2015	11,37948
São Paulo	352350	Itatinga	15	20921	2015	3,13815
São Paulo	351907	Hortolândia	5363	234259	2015	12563,31017
São Paulo	353270	Nipoã	143	5298	2015	7,57614
São Paulo	350090	Altair	70	4186	2015	2,9302
São Paulo	355520	Turiúba	78	2020	2015	1,5756
São Paulo	351910	Iacanga	119	11858	2015	14,11102
São Paulo	353260	Nhandeara	116	11527	2015	13,37132
São Paulo	350310	Arandu	4	6365	2015	0,2546
São Paulo	352690	Limeira	19714	308482	2015	60814,14148
São Paulo	351920	Iacri	91	6295	2015	5,72845
São Paulo	353250	Neves Paulista	704	8923	2015	62,81792
São Paulo	355715	Zacarias	176	2752	2015	4,84352
São Paulo	353240	Nazaré Paulista	53	18698	2015	9,90994
São Paulo	352340	Itatiba	218	122581	2015	267,22658
São Paulo	351925	Iaras	4	9517	2015	0,38068
São Paulo	351905	Holambra	286	15272	2015	43,67792
São Paulo	355500	Tupã	2431	65570	2015	1594,0067
São Paulo	353284	Nova Canaã Paulista	306	1852	2015	5,66712
São Paulo	351900	Herculândia	116	9588	2015	11,12208
São Paulo	355490	Três Fronteiras	191	5832	2015	11,13912
São Paulo	353330	Nova Luzitânia	11	4160	2015	0,4576
São Paulo	351885	Guatapará	261	7709	2015	20,12049
São Paulo	350330	Araras	2734	135506	2015	3704,73404
São Paulo	353320	Nova Independência	58	4053	2015	2,35074
São Paulo	352215	Itaóca	2		2015	0
São Paulo	352650	Lavínia	156	12285	2015	19,1646
São Paulo	355680	Viradouro	180	19017	2015	34,2306
São Paulo	353310	Nova Guataporanga	78	2325	2015	1,8135
São Paulo	355530	Turmalina	44	1696	2015	0,74624
São Paulo	355495	Tuiuti	9	6977	2015	0,62793
São Paulo	353300	Nova Granada	134	21689	2015	29,06326
São Paulo	350040	Águas da Prata	346	8221	2015	28,44466
São Paulo	353290	Nova Europa	57	11355	2015	6,47235
São Paulo	350320	Araraquara	5439	238339	2015	12963,25821
São Paulo	352670	Leme	224	104346	2015	233,73504
São Paulo	351660	Gália	288	6482	2015	18,66816
São Paulo	353286	Nova Castilho	0	1278	2015	0
São Paulo	352180	Itaí	59	27382	2015	16,15538
São Paulo	355510	Tupi Paulista	937	15583	2015	146,01271
São Paulo	351890	Guzolândia	94	5307	2015	4,98858
São Paulo	355590	Uru	30	13888	2015	4,1664
São Paulo	353230	Natividade da Serra	6	6642	2015	0,39852
São Paulo	353220	Narandiba	22	4904	2015	1,07888
São Paulo	350260	Aparecida d'Oeste	225	4158	2015	9,3555
São Paulo	355650	Várzea Paulista	1544	123071	2015	1900,21624
São Paulo	351990	Iepê	110	8194	2015	9,0134
São Paulo	353180	Monte Mor	845	60754	2015	513,3713
São Paulo	355560	Uchoa	360	10151	2015	36,5436
São Paulo	352010	Igarapava	5	30614	2015	1,5307
São Paulo	353160	Monte Castelo	41	4166	2015	1,70806
São Paulo	353150	Monte Azul Paulista	412	18968	2015	78,14816
São Paulo	352725	Lourdes	60	2300	2015	1,38
São Paulo	352020	Igaratá	111	9583	2015	10,63713
São Paulo	350250	Aparecida	1301	4158	2015	54,09558
São Paulo	352310	Itaquaquecetuba	699	375011	2015	2621,32689
São Paulo	353140	Monte Aprazível	448	25373	2015	113,67104
São Paulo	355710	Votuporanga	1455	95338	2015	1387,1679
São Paulo	355570	União Paulista	21	1865	2015	0,39165
São Paulo	352000	Igaraçu do Tietê	24	24749	2015	5,93976
São Paulo	353130	Monte Alto	321	50772	2015	162,97812
São Paulo	352030	Iguape	529	30989	2015	163,93181
São Paulo	352730	Louveira	400	49993	2015	199,972
São Paulo	353170	Monteiro Lobato	2	4696	2015	0,09392
São Paulo	351980	Icém	227	8304	2015	18,85008
São Paulo	353810	Pindorama	424	17216	2015	72,99584
São Paulo	355550	Ubirajara	108	4804	2015	5,18832
São Paulo	352700	Lindóia	74	8092	2015	5,98808
São Paulo	350300	Aramina	6	5655	2015	0,3393
São Paulo	351950	Ibirarema	266	7841	2015	20,85706
São Paulo	353215	Nantes	13	3179	2015	0,41327
São Paulo	355535	Ubarana	228	6400	2015	14,592
São Paulo	353210	Murutinga do Sul	94	4506	2015	4,23564
São Paulo	351940	Ibirá	524	12518	2015	65,59432
São Paulo	352710	Lins	1760	78503	2015	1381,6528
São Paulo	352330	Itariri	576	17598	2015	101,36448
São Paulo	351930	Ibaté	633	35472	2015	224,53776
São Paulo	353205	Motuca	20	4795	2015	0,959
São Paulo	350270	Apiaí	31	24226	2015	7,51006
São Paulo	351960	Ibitinga	808	60600	2015	489,648
São Paulo	353200	Morungaba	34	13781	2015	4,68554
São Paulo	350100	Altinópolis	71	16203	2015	11,50413
São Paulo	351970	Ibiúna	88	79479	2015	69,94152
São Paulo	353190	Morro Agudo	77	33288	2015	25,63176
São Paulo	352720	Lorena	2442	89125	2015	2176,4325
São Paulo	353100	Monções	55	2267	2015	1,24685
São Paulo	352320	Itararé	38	50642	2015	19,24396
São Paulo	355540	Ubatuba	3077	91824	2015	2825,42448
São Paulo	355380	Taquarituba	70	23256	2015	16,2792
São Paulo	352480	Jales	3500	49201	2015	1722,035
São Paulo	353820	Pinhalzinho	4	15388	2015	0,61552
São Paulo	354250	Reginópolis	17	9837	2015	1,67229
São Paulo	354660	Santa Fé do Sul	535	32563	2015	174,21205
São Paulo	350930	Cajobi	156	10596	2015	16,52976
São Paulo	351260	Coronel Macedo	2	4635	2015	0,0927
São Paulo	354240	Regente Feijó	119	20394	2015	24,26886
São Paulo	350500	Barão de Antonina	5	3498	2015	0,1749
São Paulo	351270	Corumbataí	114	4064	2015	4,63296
São Paulo	354670	Santa Gertrudes	484	27381	2015	132,52404
São Paulo	354230	Redenção da Serra	0	3839	2015	0
São Paulo	355010	São Manuel	339	41123	2015	139,40697
São Paulo	350925	Cajati	31	28494	2015	8,83314
São Paulo	350700	Boituva	860	62170	2015	534,662
São Paulo	351290	Cosmorama	94	7298	2015	6,86012
São Paulo	354680	Santa Isabel	334	57966	2015	193,60644
São Paulo	354220	Rancharia	435	29726	2015	129,3081
São Paulo	354210	Rafard	203	9101	2015	18,47503
São Paulo	355020	São Miguel Arcanjo	77	33002	2015	25,41154
São Paulo	355255	Suzanápolis	199	4014	2015	7,98786
São Paulo	351280	Cosmópolis	524	73474	2015	385,00376
São Paulo	355000	São Luís do Paraitinga	23		2015	0
São Paulo	351250	Coroados	129	6129	2015	7,90641
São Paulo	354310	Ribeirão Corrente	18	4752	2015	0,85536
São Paulo	350590	Batatais	596	62980	2015	375,3608
São Paulo	351220	Conchal	2267	28273	2015	640,94891
São Paulo	354300	Ribeirão Branco	7	16211	2015	1,13477
São Paulo	354630	Santa Cruz das Palmeiras	906	34737	2015	314,71722
São Paulo	350945	Campina do Monte Alegre	11	6057	2015	0,66627
São Paulo	354290	Ribeirão Bonito	447	13299	2015	59,44653
São Paulo	351230	Conchas	805	18019	2015	145,05295
São Paulo	354640	Santa Cruz do Rio Pardo	765	47943	2015	366,76395
São Paulo	354995	São Lourenço da Serra	46	15978	2015	7,34988
São Paulo	350690	Bofete	10	11921	2015	1,1921
São Paulo	354280	Ribeira	4	3330	2015	0,1332
São Paulo	350940	Cajuru	879	26393	2015	231,99447
São Paulo	350580	Bastos	462	20953	2015	96,80286
São Paulo	351240	Cordeirópolis	648	24826	2015	160,87248
São Paulo	354650	Santa Ernestina	191	5588	2015	10,67308
São Paulo	354270	Restinga	91	7679	2015	6,98789
São Paulo	354260	Registro	391	56393	2015	220,49663
São Paulo	350570	Barueri	9196	276982	2015	25471,26472
São Paulo	355250	Suzano	311	300559	2015	934,73849
São Paulo	350920	Cajamar	3287	77934	2015	2561,69058
São Paulo	350550	Barretos	849	122833	2015	1042,85217
São Paulo	350890	Caiabu	25	4193	2015	1,04825
São Paulo	354140	Presidente Prudente	3673	230371	2015	8461,52683
São Paulo	351350	Cubatão	743	131626	2015	977,98118
São Paulo	355050	São Pedro do Turvo	301	7696	2015	23,16496
São Paulo	355230	Sud Mennucci	433	7728	2015	33,46224
São Paulo	354130	Presidente Epitácio	273	44389	2015	121,18197
São Paulo	354750	Santa Rita do Passa Quatro	824	27600	2015	227,424
São Paulo	351360	Cunha	2	9325	2015	0,1865
São Paulo	354760	Santa Rosa de Viterbo	329	26753	2015	88,01737
São Paulo	354120	Presidente Bernardes	116	13023	2015	15,10668
São Paulo	355060	São Roque	911	92060	2015	838,6666
São Paulo	350880	Cafelândia	224	17843	2015	39,96832
São Paulo	350715	Bom Sucesso de Itararé	2	3984	2015	0,07968
São Paulo	350540	Barra do Turvo	9	7632	2015	0,68688
São Paulo	351090	Cássia dos Coqueiros	1	2505	2015	0,02505
São Paulo	354110	Presidente Alves	21	4080	2015	0,8568
São Paulo	354150	Presidente Venceslau	570	39583	2015	225,6231
São Paulo	351330	Cruzália	129	2046	2015	2,63934
São Paulo	354740	Santa Rita d'Oeste	180	2487	2015	4,4766
São Paulo	350710	Bom Jesus dos Perdões	306	25985	2015	79,5141
São Paulo	354200	Quintana	176	6688	2015	11,77088
São Paulo	351300	Cotia	1996	253608	2015	5062,01568
São Paulo	354690	Santa Lúcia	123	8854	2015	10,89042
São Paulo	354190	Queluz	356	13606	2015	48,43736
São Paulo	354700	Santa Maria da Serra	22	6236	2015	1,37192
São Paulo	355030	São Paulo	60348	12325232	2015	7438031,007
São Paulo	351310	Cravinhos	130	35579	2015	46,2527
São Paulo	354180	Queiroz	55	3460	2015	1,903
São Paulo	354860	São Bento do Sapucaí	19	10893	2015	2,06967
São Paulo	350910	Caiuá	26	5946	2015	1,54596
São Paulo	354170	Quatá	325	14210	2015	46,1825
São Paulo	350560	Barrinha	174	33180	2015	57,7332
São Paulo	354710	Santa Mercedes	118	2943	2015	3,47274
São Paulo	351320	Cristais Paulista	0	8718	2015	0
São Paulo	354165	Quadra	2	3854	2015	0,07708
São Paulo	351340	Cruzeiro	223	82571	2015	184,13333
São Paulo	350900	Caieiras	614	102775	2015	631,0385
São Paulo	354160	Promissão	416	40828	2015	169,84448
São Paulo	355240	Sumaré	13700	286211	2015	39210,907
São Paulo	351210	Colômbia	194	6216	2015	12,05904
São Paulo	354930	São João do Pau d'Alho	33	2100	2015	0,693
São Paulo	354325	Ribeirão Grande	17	7679	2015	1,30543
São Paulo	350635	Bertioga	579	64723	2015	374,74617
São Paulo	351100	Castilho	611	1278	2015	7,80858
São Paulo	354530	Salto de Pirapora	1680	45860	2015	770,448
São Paulo	354450	Rubinéia	56	3170	2015	1,7752
São Paulo	351015	Canitar	14	5292	2015	0,74088
São Paulo	354970	São José do Rio Pardo	1098	55124	2015	605,26152
São Paulo	351110	Catanduva	11360	122497	2015	13915,6592
São Paulo	350660	Biritiba-Mirim	30		2015	0
São Paulo	354430	Roseira	227	10801	2015	24,51827
São Paulo	354425	Rosana	606	16281	2015	98,66286
São Paulo	351120	Catiguá	171	7855	2015	13,43205
São Paulo	354550	Sandovalina	28	4354	2015	1,21912
São Paulo	350630	Bernardino de Campos	69	11158	2015	7,69902
São Paulo	350995	Canas	22	5204	2015	1,14488
São Paulo	354350	Riversul	4	5443	2015	0,21772
São Paulo	354890	São Carlos	8578	254484	2015	21829,63752
São Paulo	354980	São José do Rio Preto	23638	464983	2015	109912,6815
São Paulo	354540	Salto Grande	98	9364	2015	9,17672
São Paulo	354440	Rubiácea	128	3162	2015	4,04736
São Paulo	351030	Capela do Alto	35	20985	2015	7,34475
São Paulo	354900	São Francisco	52	2817	2015	1,46484
São Paulo	354510	Salmourão	95	5337	2015	5,07015
São Paulo	354500	Salesópolis	22	17252	2015	3,79544
São Paulo	351020	Capão Bonito	104	47118	2015	49,00272
São Paulo	351050	Caraguatatuba	5293	123389	2015	6530,97977
São Paulo	350650	Birigui	4699	124883	2015	5868,25217
São Paulo	354490	Sales Oliveira	27	11998	2015	3,23946
São Paulo	354950	São José da Bela Vista	53	8960	2015	4,7488
São Paulo	350640	Bilac	202	8117	2015	16,39634
São Paulo	350850	Caçapava	1088	95018	2015	1033,79584
São Paulo	351060	Carapicuíba	1106	403183	2015	4459,20398
São Paulo	354480	Sales	351	17252	2015	60,55452
São Paulo	351040	Capivari	1174	56379	2015	661,88946
São Paulo	354520	Salto	1837	9364	2015	172,01668
São Paulo	351070	Cardoso	0	12349	2015	0
São Paulo	354470	Sagres	52	2430	2015	1,2636
São Paulo	354460	Sabino	121	5614	2015	6,79294
São Paulo	354960	São José do Barreiro	85	4144	2015	3,5224
São Paulo	351080	Casa Branca	837	30520	2015	255,4524
São Paulo	354515	Saltinho	95	8393	2015	7,97335
São Paulo	354765	Santa Salete	45	1552	2015	0,6984
São Paulo	354560	Santa Adélia	331	15561	2015	51,50691
São Paulo	351130	Cedral	378	9346	2015	35,32788
São Paulo	354323	Ribeirão dos Índios	42	2224	2015	0,93408
São Paulo	354920	São João das Duas Pontes	119	2561	2015	3,04759
São Paulo	354870	São Bernardo do Campo	5274	844483	2015	44538,03342
São Paulo	354610	Santa Clara d'Oeste	74	2113	2015	1,56362
São Paulo	355720	Chavantes	132	12418	2015	16,39176
São Paulo	354320	Ribeirão do Sul	124	4539	2015	5,62836
São Paulo	350960	Campo Limpo Paulista	304	85541	2015	260,04464
São Paulo	350600	Bauru	8844	379297	2015	33545,02668
São Paulo	351190	Clementina	43	8757	2015	3,76551
São Paulo	350680	Bocaina	62	12452	2015	7,72024
São Paulo	354340	Ribeirão Preto	5819	711825	2015	41421,09675
São Paulo	354620	Santa Cruz da Conceição	33	4544	2015	1,49952
São Paulo	354330	Ribeirão Pires	231	124159	2015	286,80729
São Paulo	354925	São João de Iracema	8	1932	2015	0,15456
São Paulo	351200	Colina	582	18535	2015	107,8737
São Paulo	354625	Santa Cruz da Esperança	19	2153	2015	0,40907
São Paulo	350950	Campinas	69855	1213792	2015	847894,4016
São Paulo	351170	Charqueada	100	17367	2015	17,367
São Paulo	354360	Rifaina	133	3640	2015	4,8412
São Paulo	350980	Campos Novos Paulista	33	4997	2015	1,64901
São Paulo	350610	Bebedouro	6369	77555	2015	4939,47795
São Paulo	354400	Rio das Pedras	419	35738	2015	149,74222
São Paulo	354990	São José dos Campos	15140	729737	2015	110482,1818
São Paulo	350990	Cananéia	169	12541	2015	21,19429
São Paulo	354570	Santa Albertina	268	6022	2015	16,13896
São Paulo	354410	Rio Grande da Serra	7	51436	2015	3,60052
São Paulo	350620	Bento de Abreu	15	3005	2015	0,45075
São Paulo	351140	Cerqueira César	26	20191	2015	5,24966
São Paulo	354390	Rio Claro	21638	208008	2015	45008,77104
São Paulo	354420	Riolândia	180	12689	2015	22,8402
São Paulo	350670	Boa Esperança do Sul	115	15018	2015	17,2707
São Paulo	354600	Santa Branca	192	14857	2015	28,52544
São Paulo	350970	Campos do Jordão	4	52405	2015	2,0962
São Paulo	354380	Rinópolis	368	9961	2015	36,65648
São Paulo	354910	São João da Boa Vista	5697	91771	2015	5228,19387
São Paulo	354880	São Caetano do Sul	1170	161957	2015	1894,8969
São Paulo	354580	Santa Bárbara d'Oeste	2232	194390	2015	4338,7848
São Paulo	351160	Cesário Lange	62	18375	2015	11,3925
São Paulo	354370	Rincão	167	10812	2015	18,05604
São Paulo	351150	Cerquilho	235	49802	2015	117,0347
São Paulo	354105	Pratânia	12	5317	2015	0,63804
São Paulo	355040	São Pedro	386	7696	2015	29,70656
São Paulo	354940	São Joaquim da Barra	867	52319	2015	453,60573
São Paulo	354010	Pongaí	26	3400	2015	0,884
São Paulo	350720	Borá	39	838	2015	0,32682
São Paulo	351440	Dracena	1131	47043	2015	532,05633
São Paulo	354020	Pontal	234	4674	2015	10,93716
São Paulo	353900	Pirangi	931	11471	2015	106,79501
São Paulo	351500	Embu das Artes	1013	276535	2015	2801,29955
São Paulo	350820	Buritizal	1	4514	2015	0,04514
São Paulo	355310	Taiaçu	111	6320	2015	7,0152
São Paulo	350510	Barbosa	124	7468	2015	9,26032
São Paulo	350775	Brejo Alegre	15	2889	2015	0,43335
São Paulo	351430	Dourado	26	8878	2015	2,30828
São Paulo	354805	Santo Antônio do Aracanguá	76	8481	2015	6,44556
São Paulo	354025	Pontalinda	115	4674	2015	5,3751
São Paulo	355170	Sertãozinho	1071	127142	2015	1361,69082
São Paulo	353890	Pirajuí	1505	25719	2015	387,07095
São Paulo	350740	Borborema	575	16164	2015	92,943
São Paulo	355260	Tabapuã	700	12485	2015	87,395
São Paulo	350520	Bariri	111	35558	2015	39,46938
São Paulo	354790	Santo Antônio da Alegria	17	6977	2015	1,18609
São Paulo	353880	Piraju	67	25719	2015	17,23173
São Paulo	351410	Dois Córregos	397	27512	2015	109,22264
São Paulo	355130	Sebastianópolis do Sul	12	3554	2015	0,42648
São Paulo	355120	Sarutaiá	2	3630	2015	0,0726
São Paulo	354810	Santo Antônio do Jardim	69	5940	2015	4,0986
São Paulo	355200	Silveiras	13	6339	2015	0,82407
São Paulo	350480	Bálsamo	351	9139	2015	32,07789
São Paulo	351490	Elias Fausto	930	17936	2015	166,8048
São Paulo	354800	Santo Antônio de Posse	3109	23529	2015	731,51661
São Paulo	351420	Dolcinópolis	159	2112	2015	3,35808
São Paulo	354030	Pontes Gestal	114	2577	2015	2,93778
São Paulo	351510	Embu-Guaçu	61	69901	2015	42,63961
São Paulo	354040	Populina	104	4152	2015	4,31808
São Paulo	350770	Braúna	152	5741	2015	8,72632
São Paulo	355270	Tabatinga	324	16644	2015	53,92656
São Paulo	351495	Embaúba	89	2449	2015	2,17961
São Paulo	350790	Brotas	266	24636	2015	65,53176
São Paulo	353940	Piratininga	403	13765	2015	55,47295
São Paulo	354850	Santos	7696	433656	2015	33374,16576
São Paulo	350470	Balbinos	21	5934	2015	1,24614
São Paulo	353930	Pirassununga	4317	76877	2015	3318,78009
São Paulo	353950	Pitangueiras	272	40080	2015	109,0176
São Paulo	351480	Eldorado	2	15544	2015	0,31088
São Paulo	355290	Taciba	20	6329	2015	1,2658
São Paulo	355300	Taguaí	32	14141	2015	4,52512
São Paulo	351492	Elisiário	132	3697	2015	4,88004
São Paulo	354840	Santópolis do Aguapeí	49	4817	2015	2,36033
São Paulo	353920	Pirapozinho	1523	27754	2015	422,69342
São Paulo	353960	Planalto	306	5304	2015	16,23024
São Paulo	351470	Echaporã	57	6064	2015	3,45648
São Paulo	354830	Santo Expedito	7	3135	2015	0,21945
São Paulo	350745	Borebi	8	2683	2015	0,21464
São Paulo	350800	Buri	228	4514	2015	10,29192
São Paulo	351450	Duartina	72	12433	2015	8,95176
São Paulo	350810	Buritama	808	17281	2015	139,63048
São Paulo	354000	Pompéia	894	22172	2015	198,21768
São Paulo	355190	Severínia	175	17661	2015	30,90675
São Paulo	351000	Cândido Mota	4331	31346	2015	1357,59526
São Paulo	353990	Poloni	59	6113	2015	3,60667
São Paulo	353910	Pirapora do Bom Jesus	194	19178	2015	37,20532
São Paulo	350460	Bady Bassitt	736	17761	2015	130,72096
São Paulo	350490	Bananal	382	10993	2015	41,99326
São Paulo	355110	Sarapuí	62	10390	2015	6,4418
São Paulo	351460	Dumont	242	10023	2015	24,25566
São Paulo	353970	Platina	40	3578	2015	1,4312
São Paulo	350780	Brodowski	296	25277	2015	74,81992
São Paulo	355280	Taboão da Serra	2940	293652	2015	8633,3688
São Paulo	354820	Santo Antônio do Pinhal	8	6827	2015	0,54616
São Paulo	354050	Porangaba	22	10067	2015	2,21474
São Paulo	355180	Sete Barras	38	12780	2015	4,8564
São Paulo	351385	Dirce Reis	36	1799	2015	0,64764
São Paulo	355220	Sorocaba	58204	687357	2015	400069,2683
São Paulo	351518	Espírito Santo do Pinhal	1467	44471	2015	652,38957
São Paulo	350830	Cabrália Paulista	90	4243	2015	3,8187
São Paulo	351010	Cândido Rodrigues	30	2799	2015	0,8397
São Paulo	351515	Engenheiro Coelho	520	21249	2015	110,4948
São Paulo	355140	Serra Azul	221	14981	2015	33,10801
São Paulo	350530	Barra Bonita	80	36126	2015	28,9008
São Paulo	354720	Santana da Ponte Pensa	52	1467	2015	0,76284
São Paulo	354090	Pradópolis	76	21873	2015	16,62348
São Paulo	353850	Piquete	131	13575	2015	17,78325
São Paulo	354080	Potirendaba	150	17516	2015	26,274
São Paulo	350730	Boracéia	36	4868	2015	1,75248
São Paulo	354770	Santo Anastácio	201	20866	2015	41,94066
São Paulo	350535	Barra do Chapéu	0	5760	2015	0
São Paulo	353830	Piquerobi	9	3699	2015	0,33291
São Paulo	350760	Bragança Paulista	813	170533	2015	1386,43329
São Paulo	355330	Tambaú	1765	23232	2015	410,0448
São Paulo	351380	Diadema	3584	426757	2015	15294,97088
São Paulo	355080	São Sebastião da Grama	37	12159	2015	4,49883
São Paulo	353980	Poá	274	118349	2015	324,27626
São Paulo	354730	Santana de Parnaíba	1359	142301	2015	1933,87059
São Paulo	350450	Avaré	284	91232	2015	259,09888
São Paulo	354085	Pracinha	31	4212	2015	1,30572
São Paulo	351370	Descalvado	1264	33910	2015	428,6224
São Paulo	350430	Avaí	353	5436	2015	19,18908
São Paulo	355070	São Sebastião	5289	12159	2015	643,08951
São Paulo	350860	Cachoeira Paulista	331	33581	2015	111,15311
São Paulo	355150	Serrana	393	45644	2015	179,38092
São Paulo	355320	Taiúva	94	5564	2015	5,23016
São Paulo	351512	Emilianópolis	3	3227	2015	0,09681
São Paulo	350870	Caconde	106	19009	2015	20,14954
São Paulo	354075	Potim	967	25130	2015	243,0071
São Paulo	354070	Porto Ferreira	4489	56504	2015	2536,46456
São Paulo	354060	Porto Feliz	702	53402	2015	374,88204
São Paulo	355160	Serra Negra	229	29452	2015	67,44508
São Paulo	354100	Praia Grande	3144	330845	2015	10401,7668
São Paulo	351519	Espírito Santo do Turvo	29	4878	2015	1,41462
São Paulo	351390	Divinolândia	8	11086	2015	0,88688
São Paulo	351400	Dobrada	68	9010	2015	6,1268
São Paulo	355100	São Vicente	691	368355	2015	2545,33305
São Paulo	353860	Piracaia	402	27462	2015	110,39724
São Paulo	350840	Cabreúva	169	50429	2015	85,22501
São Paulo	355090	São Simão	296	15385	2015	45,5396
São Paulo	355210	Socorro	530	41352	2015	219,1656
São Paulo	350750	Botucatu	879	148130	2015	1302,0627
São Paulo	354780	Santo André	2356	721368	2015	16995,43008
São Paulo	353870	Piracicaba	3774	407252	2015	15369,69048
São Paulo	350010	Adamantina	353	35,094	2016	-
São Paulo	350020	Adolfo	138	3,616	2016	-
São Paulo	350030	Aguaí	42	35,189	2016	-
São Paulo	350040	Águas da Prata	21	8,065	2016	-
São Paulo	350050	Águas de Lindóia	76	18,412	2016	-
São Paulo	350055	Águas de Santa Bárbara	18	5,977	2016	-
São Paulo	350060	Águas de São Pedro	22	3,205	2016	-
São Paulo	350070	Agudos	237	36,704	2016	-
São Paulo	350075	Alambari	8	5,658	2016	-
São Paulo	350080	Alfredo Marcondes	91	4,118	2016	-
São Paulo	350090	Altair	34	4,085	2016	-
São Paulo	350100	Altinópolis	56	16,199	2016	-
São Paulo	350110	Alto Alegre	25	4,164	2016	-
São Paulo	350115	Alumínio	119	18,194	2016	-
São Paulo	350120	Álvares Florence	147	3,824	2016	-
São Paulo	350130	Álvares Machado	648	24,733	2016	-
São Paulo	350140	Álvaro de Carvalho	9	5,075	2016	-
São Paulo	350150	Alvinlândia	11	3,182	2016	-
São Paulo	350160	Americana	1883	231,621	2016	-
São Paulo	350170	Américo Brasiliense	420	38,701	2016	-
São Paulo	350180	Américo de Campos	53	5,955	2016	-
São Paulo	350190	Amparo	639	70,742	2016	-
São Paulo	350200	Analândia	38	4,789	2016	-
São Paulo	350210	Andradina	1545	57,300	2016	-
São Paulo	350220	Angatuba	242	24,400	2016	-
São Paulo	350230	Anhembi	24	6,397	2016	-
São Paulo	350240	Anhumas	132	4,026	2016	-
São Paulo	350250	Aparecida	192	36,248	2016	-
São Paulo	350260	Aparecida d'Oeste	122	4,362	2016	-
São Paulo	350270	Apiaí	16	25,077	2016	-
São Paulo	350275	Araçariguama	108	20,581	2016	-
São Paulo	350280	Araçatuba	1570	193,828	2016	-
São Paulo	350290	Araçoiaba da Serra	150	31,915	2016	-
São Paulo	350300	Aramina	26	5,519	2016	-
São Paulo	350310	Arandu	8	6,360	2016	-
São Paulo	350315	Arapeí	2	2,516	2016	-
São Paulo	350320	Araraquara	3211	228,664	2016	-
São Paulo	350330	Araras	918	130,102	2016	-
São Paulo	350335	Arco-Íris	28	1,873	2016	-
São Paulo	350340	Arealva	54	8,402	2016	-
São Paulo	350350	Areias	8	3,869	2016	-
São Paulo	350360	Areiópolis	56	11,078	2016	-
São Paulo	350370	Ariranha	48	9,365	2016	-
São Paulo	350380	Artur Nogueira	321	51,126	2016	-
São Paulo	350390	Arujá	285	85,199	2016	-
São Paulo	350395	Aspásia	36	1,845	2016	-
São Paulo	350400	Assis	455	102,268	2016	-
São Paulo	350410	Atibaia	324	138,449	2016	-
São Paulo	350420	Auriflama	215	15,024	2016	-
São Paulo	350430	Avaí	2	5,306	2016	-
São Paulo	350440	Avanhandava	35	12,918	2016	-
São Paulo	350450	Avaré	127	88,938	2016	-
São Paulo	350460	Bady Bassitt	441	16,604	2016	-
São Paulo	350470	Balbinos	4	5,006	2016	-
São Paulo	350480	Bálsamo	158	8,841	2016	-
São Paulo	350490	Bananal	46	10,821	2016	-
São Paulo	350500	Barão de Antonina	3	3,380	2016	-
São Paulo	350510	Barbosa	73	7,190	2016	-
São Paulo	350520	Bariri	21	34,328	2016	-
São Paulo	350530	Barra Bonita	141	36,326	2016	-
São Paulo	350535	Barra do Chapéu	0	5,619	2016	-
São Paulo	350540	Barra do Turvo	14	7,804	2016	-
São Paulo	350550	Barretos	5308	119,948	2016	-
São Paulo	350560	Barrinha	504	31,579	2016	-
São Paulo	350570	Barueri	1312	264,935	2016	-
São Paulo	350580	Bastos	350	21,070	2016	-
São Paulo	350590	Batatais	4200	61,040	2016	-
São Paulo	350600	Bauru	2381	369,368	2016	-
São Paulo	350610	Bebedouro	583	77,695	2016	-
São Paulo	350620	Bento de Abreu	28	2,902	2016	-
São Paulo	350630	Bernardino de Campos	12	11,169	2016	-
São Paulo	350635	Bertioga	1800	57,942	2016	-
São Paulo	350640	Bilac	339	7,761	2016	-
São Paulo	350650	Birigui	8002	119,536	2016	-
São Paulo	350660	Biritiba-Mirim	66	31,479	2016	-
São Paulo	350670	Boa Esperança do Sul	106	14,638	2016	-
São Paulo	350680	Bocaina	24	11,926	2016	-
São Paulo	350690	Bofete	95	11,059	2016	-
São Paulo	350700	Boituva	260	56,830	2016	-
São Paulo	350710	Bom Jesus dos Perdões	101	23,530	2016	-
São Paulo	350715	Bom Sucesso de Itararé	2	3,860	2016	-
São Paulo	350720	Borá	6	838	2016	-
São Paulo	350730	Boracéia	104	4,675	2016	-
São Paulo	350740	Borborema	214	15,681	2016	-
São Paulo	350745	Borebi	1	2,548	2016	-
São Paulo	350750	Botucatu	804	141,032	2016	-
São Paulo	350760	Bragança Paulista	573	162,435	2016	-
São Paulo	350770	Braúna	125	5,506	2016	-
São Paulo	350775	Brejo Alegre	27	2,790	2016	-
São Paulo	350780	Brodowski	454	23,780	2016	-
São Paulo	350790	Brotas	225	23,641	2016	-
São Paulo	350800	Buri	38	19,655	2016	-
São Paulo	350810	Buritama	813	16,714	2016	-
