state	code	municipality	cases	population	year	incidence
Paraíba	251530	Sapé	3	52804	2018	1,58
Paraíba	251530	Sapé	6	52804	2019	3,17
Paraíba	251550	Serra Branca	5	13754	2014	0,69
Paraíba	251550	Serra Branca	77	13754	2015	10,59
Paraíba	251550	Serra Branca	641	13754	2016	88,16
Paraíba	251550	Serra Branca	0	13754	2017	0,00
Paraíba	251550	Serra Branca	21	13754	2018	2,89
Paraíba	251550	Serra Branca	47	13754	2019	6,46
Paraíba	251570	Serra Grande	0	2916	2014	0,00
Paraíba	251570	Serra Grande	65	2916	2015	1,90
Paraíba	251570	Serra Grande	119	2916	2016	3,47
Paraíba	251570	Serra Grande	1	2916	2017	0,03
Paraíba	251570	Serra Grande	5	2916	2018	0,15
Paraíba	251570	Serra Grande	0	2916	2019	0,00
Paraíba	251580	Serra Redonda	0	7021	2014	0,00
Paraíba	251580	Serra Redonda	1	7021	2015	0,07
Paraíba	251580	Serra Redonda	36	7021	2016	2,53
Paraíba	251580	Serra Redonda	0	7021	2017	0,00
Paraíba	251580	Serra Redonda	0	7021	2018	0,00
Paraíba	251580	Serra Redonda	0	7021	2019	0,00
Paraíba	251560	Serra da Raiz	0	3131	2014	0,00
Paraíba	251560	Serra da Raiz	8	3131	2015	0,25
Paraíba	251560	Serra da Raiz	9	3131	2016	0,28
Paraíba	251560	Serra da Raiz	1	3131	2017	0,03
Paraíba	251560	Serra da Raiz	1	3131	2018	0,03
Paraíba	251560	Serra da Raiz	0	3131	2019	0,00
Paraíba	251590	Serraria	0	6068	2014	0,00
Paraíba	251590	Serraria	1	6068	2015	0,06
Paraíba	251590	Serraria	0	6068	2016	0,00
Paraíba	251590	Serraria	0	6068	2017	0,00
Paraíba	251590	Serraria	0	6068	2018	0,00
Paraíba	251590	Serraria	0	6068	2019	0,00
Paraíba	251593	Sertãozinho	12	5089	2014	0,61
Paraíba	251593	Sertãozinho	100	5089	2015	5,09
Paraíba	251593	Sertãozinho	8	5089	2016	0,41
Paraíba	251593	Sertãozinho	0	5089	2017	0,00
Paraíba	251593	Sertãozinho	0	5089	2018	0,00
Paraíba	251593	Sertãozinho	31	5089	2019	1,58
Paraíba	251597	Sobrado	3	7815	2014	0,23
Paraíba	251597	Sobrado	5	7815	2015	0,39
Paraíba	251597	Sobrado	1	7815	2016	0,08
Paraíba	251597	Sobrado	0	7815	2017	0,00
Paraíba	251597	Sobrado	0	7815	2018	0,00
Paraíba	251597	Sobrado	0	7815	2019	0,00
Paraíba	251610	Soledade	7	15102	2014	1,06
Paraíba	251610	Soledade	6	15102	2015	0,91
Paraíba	251610	Soledade	1	15102	2016	0,15
Paraíba	251610	Soledade	0	15102	2017	0,00
Paraíba	251610	Soledade	18	15102	2018	2,72
Paraíba	251610	Soledade	0	15102	2019	0,00
Paraíba	251600	Solânea	0	26227	2014	0,00
Paraíba	251600	Solânea	4	26227	2015	1,05
Paraíba	251600	Solânea	14	26227	2016	3,67
Paraíba	251600	Solânea	0	26227	2017	0,00
Paraíba	251600	Solânea	0	26227	2018	0,00
Paraíba	251600	Solânea	132	26227	2019	34,62
Paraíba	251615	Sossêgo	1	3594	2014	0,04
Paraíba	251615	Sossêgo	0	3594	2015	0,00
Paraíba	251615	Sossêgo	0	3594	2016	0,00
Paraíba	251615	Sossêgo	0	3594	2017	0,00
Paraíba	251615	Sossêgo	140	3594	2018	5,03
Paraíba	251615	Sossêgo	2	3594	2019	0,07
Paraíba	251620	Sousa	192	69723	2014	133,87
Paraíba	251620	Sousa	468	69723	2015	326,30
Paraíba	251620	Sousa	2107	69723	2016	1469,06
Paraíba	251620	Sousa	81	69723	2017	56,48
Paraíba	251620	Sousa	1236	69723	2018	861,78
Paraíba	251620	Sousa	184	69723	2019	128,29
Paraíba	251630	Sumé	2	17031	2014	0,34
Paraíba	251630	Sumé	6	17031	2015	1,02
Paraíba	251630	Sumé	11	17031	2016	1,87
Paraíba	251630	Sumé	1	17031	2017	0,17
Paraíba	251630	Sumé	11	17031	2018	1,87
Paraíba	251630	Sumé	38	17031	2019	6,47
Paraíba	251392	São Bentinho	0	4566	2014	0,00
Paraíba	251392	São Bentinho	0	4566	2015	0,00
Paraíba	251392	São Bentinho	31	4566	2016	1,42
Paraíba	251392	São Bentinho	0	4566	2017	0,00
Paraíba	251392	São Bentinho	0	4566	2018	0,00
Paraíba	251392	São Bentinho	4	4566	2019	0,18
Paraíba	251390	São Bento	19	34344	2014	6,53
Paraíba	251390	São Bento	115	34344	2015	39,50
Paraíba	251390	São Bento	380	34344	2016	130,51
Paraíba	251390	São Bento	1	34344	2017	0,34
Paraíba	251390	São Bento	18	34344	2018	6,18
Paraíba	251390	São Bento	5	34344	2019	1,72
Paraíba	251396	São Domingos	2	2630	2014	0,05
Paraíba	251396	São Domingos	16	2630	2015	0,42
Paraíba	251396	São Domingos	2	2630	2016	0,05
Paraíba	251396	São Domingos	0	2630	2017	0,00
Paraíba	251396	São Domingos	123	2630	2018	3,23
Paraíba	251396	São Domingos	0	2630	2019	0,00
Paraíba	251394	São Domingos do Cariri	0	2630	2014	0,00
Paraíba	251394	São Domingos do Cariri	0	2630	2015	0,00
Paraíba	251394	São Domingos do Cariri	0	2630	2016	0,00
Paraíba	251394	São Domingos do Cariri	0	2630	2017	0,00
Paraíba	251394	São Domingos do Cariri	3	2630	2018	0,08
Paraíba	251394	São Domingos do Cariri	4	2630	2019	0,11
Paraíba	251398	São Francisco	0	3384	2014	0,00
Paraíba	251398	São Francisco	0	3384	2015	0,00
Paraíba	251398	São Francisco	0	3384	2016	0,00
Paraíba	251398	São Francisco	38	3384	2017	1,29
Paraíba	251398	São Francisco	52	3384	2018	1,76
Paraíba	251398	São Francisco	1	3384	2019	0,03
Paraíba	251420	São José da Lagoa Tapada	31	7626	2014	2,36
Paraíba	251420	São José da Lagoa Tapada	1	7626	2015	0,08
Paraíba	251420	São José da Lagoa Tapada	0	7626	2016	0,00
Paraíba	251420	São José da Lagoa Tapada	0	7626	2017	0,00
Paraíba	251420	São José da Lagoa Tapada	31	7626	2018	2,36
Paraíba	251420	São José da Lagoa Tapada	3	7626	2019	0,23
Paraíba	251430	São José de Caiana	0	6376	2014	0,00
Paraíba	251430	São José de Caiana	0	6376	2015	0,00
Paraíba	251430	São José de Caiana	0	6376	2016	0,00
Paraíba	251430	São José de Caiana	0	6376	2017	0,00
Paraíba	251430	São José de Caiana	0	6376	2018	0,00
Paraíba	251430	São José de Caiana	0	6376	2019	0,00
Paraíba	251440	São José de Espinharas	0	4656	2014	0,00
Paraíba	251440	São José de Espinharas	12	4656	2015	0,56
Paraíba	251440	São José de Espinharas	25	4656	2016	1,16
Paraíba	251440	São José de Espinharas	0	4656	2017	0,00
Paraíba	251440	São José de Espinharas	3	4656	2018	0,14
Paraíba	251440	São José de Espinharas	4	4656	2019	0,19
Paraíba	251450	São José de Piranhas	15	20329	2014	3,05
Paraíba	251450	São José de Piranhas	17	20329	2015	3,46
Paraíba	251450	São José de Piranhas	48	20329	2016	9,76
Paraíba	251450	São José de Piranhas	2	20329	2017	0,41
Paraíba	251450	São José de Piranhas	15	20329	2018	3,05
Paraíba	251450	São José de Piranhas	155	20329	2019	31,51
Paraíba	251455	São José de Princesa	1	3950	2014	0,04
Paraíba	251455	São José de Princesa	16	3950	2015	0,63
Paraíba	251455	São José de Princesa	49	3950	2016	1,94
Paraíba	251455	São José de Princesa	0	3950	2017	0,00
Paraíba	251455	São José de Princesa	1	3950	2018	0,04
Paraíba	251455	São José de Princesa	6	3950	2019	0,24
Paraíba	251460	São José do Bonfim	2	3588	2014	0,07
Paraíba	251460	São José do Bonfim	0	3588	2015	0,00
Paraíba	251460	São José do Bonfim	18	3588	2016	0,65
Paraíba	251460	São José do Bonfim	0	3588	2017	0,00
Paraíba	251460	São José do Bonfim	0	3588	2018	0,00
Paraíba	251460	São José do Bonfim	0	3588	2019	0,00
Paraíba	251465	São José do Brejo do Cruz	0	1811	2014	0,00
Paraíba	251465	São José do Brejo do Cruz	5	1811	2015	0,09
Paraíba	251465	São José do Brejo do Cruz	14	1811	2016	0,25
Paraíba	251465	São José do Brejo do Cruz	1	1811	2017	0,02
Paraíba	251465	São José do Brejo do Cruz	0	1811	2018	0,00
Paraíba	251465	São José do Brejo do Cruz	1	1811	2019	0,02
Paraíba	251470	São José do Sabugi	13	4147	2014	0,54
Paraíba	251470	São José do Sabugi	29	4147	2015	1,20
Paraíba	251470	São José do Sabugi	141	4147	2016	5,85
Paraíba	251470	São José do Sabugi	0	4147	2017	0,00
Paraíba	251470	São José do Sabugi	28	4147	2018	1,16
Paraíba	251470	São José do Sabugi	17	4147	2019	0,70
Paraíba	251480	São José dos Cordeiros	0	3618	2014	0,00
Paraíba	251480	São José dos Cordeiros	0	3618	2015	0,00
Paraíba	251480	São José dos Cordeiros	0	3618	2016	0,00
Paraíba	251480	São José dos Cordeiros	0	3618	2017	0,00
Paraíba	251480	São José dos Cordeiros	0	3618	2018	0,00
Paraíba	251480	São José dos Cordeiros	8	3618	2019	0,29
Paraíba	251445	São José dos Ramos	2	5998	2014	0,12
Paraíba	251445	São José dos Ramos	47	5998	2015	2,82
Paraíba	251445	São José dos Ramos	14	5998	2016	0,84
Paraíba	251445	São José dos Ramos	0	5998	2017	0,00
Paraíba	251445	São José dos Ramos	2	5998	2018	0,12
Paraíba	251445	São José dos Ramos	1	5998	2019	0,06
Paraíba	251400	São João do Cariri	0	4184	2014	0,00
Paraíba	251400	São João do Cariri	8	4184	2015	0,33
Paraíba	251400	São João do Cariri	114	4184	2016	4,77
Paraíba	251400	São João do Cariri	0	4184	2017	0,00
Paraíba	251400	São João do Cariri	6	4184	2018	0,25
Paraíba	251400	São João do Cariri	15	4184	2019	0,63
Paraíba	250070	São João do Rio do Peixe	69	18026	2014	12,44
Paraíba	250070	São João do Rio do Peixe	110	18026	2015	19,83
Paraíba	250070	São João do Rio do Peixe	28	18026	2016	5,05
Paraíba	250070	São João do Rio do Peixe	3	18026	2017	0,54
Paraíba	250070	São João do Rio do Peixe	16	18026	2018	2,88
Paraíba	250070	São João do Rio do Peixe	21	18026	2019	3,79
Paraíba	251410	São João do Tigre	0	4415	2014	0,00
Paraíba	251410	São João do Tigre	1	4415	2015	0,04
Paraíba	251410	São João do Tigre	21	4415	2016	0,93
Paraíba	251410	São João do Tigre	0	4415	2017	0,00
Paraíba	251410	São João do Tigre	5	4415	2018	0,22
Paraíba	251410	São João do Tigre	8	4415	2019	0,35
Paraíba	251490	São Mamede	3	7702	2014	0,23
Paraíba	251490	São Mamede	48	7702	2015	3,70
Paraíba	251490	São Mamede	109	7702	2016	8,40
Paraíba	251490	São Mamede	0	7702	2017	0,00
Paraíba	251490	São Mamede	3	7702	2018	0,23
Paraíba	251490	São Mamede	1	7702	2019	0,08
Paraíba	251500	São Miguel de Taipu	0	7410	2014	0,00
Paraíba	251500	São Miguel de Taipu	0	7410	2015	0,00
Paraíba	251500	São Miguel de Taipu	16	7410	2016	1,19
Paraíba	251500	São Miguel de Taipu	1	7410	2017	0,07
Paraíba	251500	São Miguel de Taipu	0	7410	2018	0,00
Paraíba	251500	São Miguel de Taipu	9	7410	2019	0,67
Paraíba	251510	São Sebastião de Lagoa de Roça	5	11728	2014	0,59
Paraíba	251510	São Sebastião de Lagoa de Roça	14	11728	2015	1,64
Paraíba	251510	São Sebastião de Lagoa de Roça	15	11728	2016	1,76
Paraíba	251510	São Sebastião de Lagoa de Roça	1	11728	2017	0,12
Paraíba	251510	São Sebastião de Lagoa de Roça	9	11728	2018	1,06
Paraíba	251510	São Sebastião de Lagoa de Roça	19	11728	2019	2,23
Paraíba	251520	São Sebastião do Umbuzeiro	17	3512	2014	0,60
Paraíba	251520	São Sebastião do Umbuzeiro	14	3512	2015	0,49
Paraíba	251520	São Sebastião do Umbuzeiro	97	3512	2016	3,41
Paraíba	251520	São Sebastião do Umbuzeiro	0	3512	2017	0,00
Paraíba	251520	São Sebastião do Umbuzeiro	1	3512	2018	0,04
Paraíba	251520	São Sebastião do Umbuzeiro	31	3512	2019	1,09
Paraíba	251540	São Vicente do Seridó	10	10848	2014	1,08
Paraíba	251540	São Vicente do Seridó	10	10848	2015	1,08
Paraíba	251540	São Vicente do Seridó	9	10848	2016	0,98
Paraíba	251540	São Vicente do Seridó	0	10848	2017	0,00
Paraíba	251540	São Vicente do Seridó	32	10848	2018	3,47
Paraíba	251540	São Vicente do Seridó	0	10848	2019	0,00
Paraíba	251640	Tacima	0	10969	2014	0,00
Paraíba	251640	Tacima	2	10969	2015	0,22
Paraíba	251640	Tacima	2	10969	2016	0,22
Paraíba	251640	Tacima	0	10969	2017	0,00
Paraíba	251640	Tacima	1	10969	2018	0,11
Paraíba	251640	Tacima	4	10969	2019	0,44
Paraíba	251650	Taperoá	13	15441	2014	2,01
Paraíba	251650	Taperoá	38	15441	2015	5,87
Paraíba	251650	Taperoá	0	15441	2016	0,00
Paraíba	251650	Taperoá	0	15441	2017	0,00
Paraíba	251650	Taperoá	0	15441	2018	0,00
Paraíba	251650	Taperoá	63	15441	2019	9,73
Paraíba	251660	Tavares	0	14759	2014	0,00
Paraíba	251660	Tavares	75	14759	2015	11,07
Paraíba	251660	Tavares	4	14759	2016	0,59
Paraíba	251660	Tavares	0	14759	2017	0,00
Paraíba	251660	Tavares	0	14759	2018	0,00
Paraíba	251660	Tavares	16	14759	2019	2,36
Paraíba	251670	Teixeira	68	15248	2014	10,37
Paraíba	251670	Teixeira	495	15248	2015	75,48
Paraíba	251670	Teixeira	202	15248	2016	30,80
Paraíba	251670	Teixeira	2	15248	2017	0,30
Paraíba	251670	Teixeira	6	15248	2018	0,91
Paraíba	251670	Teixeira	534	15248	2019	81,42
Paraíba	251675	Tenório	15	3081	2014	0,46
Paraíba	251675	Tenório	2	3081	2015	0,06
Paraíba	251675	Tenório	2	3081	2016	0,06
Paraíba	251675	Tenório	0	3081	2017	0,00
Paraíba	251675	Tenório	0	3081	2018	0,00
Paraíba	251675	Tenório	1	3081	2019	0,03
Paraíba	251680	Triunfo	14	9464	2014	1,32
Paraíba	251680	Triunfo	25	9464	2015	2,37
Paraíba	251680	Triunfo	27	9464	2016	2,56
Paraíba	251680	Triunfo	12	9464	2017	1,14
Paraíba	251680	Triunfo	0	9464	2018	0,00
Paraíba	251680	Triunfo	0	9464	2019	0,00
Paraíba	251690	Uiraúna	2	15300	2014	0,31
Paraíba	251690	Uiraúna	104	15300	2015	15,91
Paraíba	251690	Uiraúna	247	15300	2016	37,79
Paraíba	251690	Uiraúna	12	15300	2017	1,84
Paraíba	251690	Uiraúna	83	15300	2018	12,70
Paraíba	251690	Uiraúna	53	15300	2019	8,11
Paraíba	251700	Umbuzeiro	1	9911	2014	0,10
Paraíba	251700	Umbuzeiro	35	9911	2015	3,47
Paraíba	251700	Umbuzeiro	60	9911	2016	5,95
Paraíba	251700	Umbuzeiro	8	9911	2017	0,79
Paraíba	251700	Umbuzeiro	12	9911	2018	1,19
Paraíba	251700	Umbuzeiro	5	9911	2019	0,50
Paraíba	251720	Vieirópolis	6	5372	2014	0,32
Paraíba	251720	Vieirópolis	5	5372	2015	0,27
Paraíba	251720	Vieirópolis	2	5372	2016	0,11
Paraíba	251720	Vieirópolis	4	5372	2017	0,21
Paraíba	251720	Vieirópolis	30	5372	2018	1,61
Paraíba	251720	Vieirópolis	8	5372	2019	0,43
Paraíba	250550	Vista Serrana	4	3824	2014	0,15
Paraíba	250550	Vista Serrana	6	3824	2015	0,23
Paraíba	250550	Vista Serrana	2	3824	2016	0,08
Paraíba	250550	Vista Serrana	2	3824	2017	0,08
Paraíba	250550	Vista Serrana	0	3824	2018	0,00
Paraíba	250550	Vista Serrana	0	3824	2019	0,00
Paraíba	251710	Várzea	58	2841	2014	1,65
Paraíba	251710	Várzea	9	2841	2015	0,26
Paraíba	251710	Várzea	14	2841	2016	0,40
Paraíba	251710	Várzea	0	2841	2017	0,00
Paraíba	251710	Várzea	0	2841	2018	0,00
Paraíba	251710	Várzea	4	2841	2019	0,11
Paraíba	251740	Zabelê	27	2255	2014	0,61
Paraíba	251740	Zabelê	91	2255	2015	2,05
Paraíba	251740	Zabelê	11	2255	2016	0,25
Paraíba	251740	Zabelê	0	2255	2017	0,00
Paraíba	251740	Zabelê	0	2255	2018	0,00
Paraíba	251740	Zabelê	7	2255	2019	0,16
Paraíba	250010	Água Branca	5	10306	2014	0,52
Paraíba	250010	Água Branca	111	10306	2015	11,44
Paraíba	250010	Água Branca	6	10306	2016	0,62
Paraíba	250010	Água Branca	0	10306	2017	0,00
Paraíba	250010	Água Branca	60	10306	2018	6,18
Paraíba	250010	Água Branca	31	10306	2019	3,19
